context,p_value,agent,satisfaction
5,3,21.0,0.10759812799426952
5,3,48.0,0.023912559330160614
5,3,62.0,0.07023633194938166
5,3,1.0,0.002459485214527369
6,0,41.0,0.13464080199598077
6,0,34.0,0.24856464845520398
6,0,80.0,0.4218939633206667
6,0,94.0,0.2847626628985217
6,1,41.0,0.2550343940926717
6,1,34.0,0.12817105635851303
6,1,80.0,0.30150037122397577
6,1,94.0,0.40515625499521263
6,2,41.0,0.21874795295303115
6,2,34.0,0.16445749749815358
6,2,80.0,0.3377868123636163
6,2,94.0,0.3688698138555721
6,3,41.0,0.16094752072680174
6,3,34.0,0.22225792972438302
6,3,80.0,0.39558724458984573
6,3,94.0,0.31106938162934267
7,0,12.0,0.1718229891085303
7,0,11.0,0.040625325049619535
7,0,96.0,0.07217683829908836
7,0,52.0,0.326187196049159
7,1,12.0,0.019879866941279967
7,1,11.0,0.1113177971176308
7,1,96.0,0.2241199604663387
7,1,52.0,0.17424407388190868
7,2,12.0,0.06616440977088546
7,2,11.0,0.06503325428802531
7,2,96.0,0.17783541763673322
7,2,52.0,0.2205286167115142
7,3,12.0,0.07101545393582928
7,3,11.0,0.06018221012308149
7,3,96.0,0.17298437347178938
7,3,52.0,0.225379660876458
8,0,3.0,0.05210963390162368
8,0,84.0,0.23188723326900912
8,0,93.0,0.03883837981390774
8,0,16.0,0.3931826172678896
8,1,3.0,0.1198265281187794
8,1,84.0,0.40382339528941225
8,1,93.0,0.13309778220649535
8,1,16.0,0.5651187792882927
8,2,3.0,0.06729034638944915
8,2,84.0,0.35128721356008197
8,2,93.0,0.0805616004771651
8,2,16.0,0.5125825975589624
8,3,3.0,0.0026944305712586353
8,3,84.0,0.28130243659937415
8,3,93.0,0.010576823516457307
8,3,16.0,0.4425978205982547
9,0,82.0,0.11386967092519656
9,0,69.0,0.17459876421668438
9,0,66.0,0.6566634008765533
9,0,91.0,0.6961361443253347
9,1,82.0,0.15443574142401884
9,1,69.0,0.1340326937178621
9,1,66.0,0.6160973303777311
9,1,91.0,0.6555700738265124
9,2,82.0,0.14758131219770065
9,2,69.0,0.1408871229441803
9,2,66.0,0.6229517596040492
9,2,91.0,0.6624245030528306
9,3,82.0,0.1288198632337612
9,3,69.0,0.15964857190811974
9,3,66.0,0.6417132085679886
9,3,91.0,0.68118595201677
10,0,70.0,0.18636672840349286
10,0,38.0,0.252597147320474
10,0,90.0,0.051150597048474494
10,0,25.0,0.6687433840906072
10,1,70.0,0.5153067822934014
10,1,38.0,0.07634290656943453
10,1,90.0,0.380090650938383
10,1,25.0,0.33980333020069864
10,2,70.0,0.4323047412272746
10,2,38.0,0.006659134496692323
10,2,90.0,0.29708860987225616
10,2,25.0,0.4228053712668255
10,3,70.0,0.249413052102788
10,3,38.0,0.18955082362117887
10,3,90.0,0.11419692074776963
10,3,25.0,0.6056970603913121
11,0,0.0,0.25336063581138174
11,0,18.0,0.2246805974738234
11,0,17.0,0.9158579103646376
11,0,32.0,0.17263095467384104
11,1,0.0,0.44780999535517807
11,1,18.0,0.4191299570176197
11,1,17.0,1.110307269908434
11,1,32.0,0.3670803142176373
11,2,0.0,0.3166825729937857
11,2,18.0,0.2880025346562274
11,2,17.0,0.9791798475470416
11,2,32.0,0.235952891856245
11,3,0.0,0.29528570563534673
11,3,18.0,0.2666056672977884
11,3,17.0,0.9577829801886026
11,3,32.0,0.21455602449780603
12,0,37.0,0.6966707685292864
12,0,73.0,0.007187618056277115
12,0,31.0,0.44779578735718384
12,0,47.0,0.06933853182963107
12,1,37.0,0.6226835144170854
12,1,73.0,0.06679963605592394
12,1,31.0,0.37380853324498275
12,1,47.0,0.14332578594183212
12,2,37.0,0.6279689034563252
12,2,73.0,0.06151424701668412
12,2,31.0,0.37909392228422256
12,2,47.0,0.13804039690259232
12,3,37.0,0.6851006248643319
12,3,73.0,0.004382525608677468
12,3,31.0,0.43622564369222927
12,3,47.0,0.08090867549458566
13,0,50.0,0.20203141540546743
13,0,60.0,0.3180559137552083
13,0,51.0,0.00045091798451012133
13,0,89.0,0.09368197207221964
13,1,50.0,0.2966617388965543
13,1,60.0,0.22342559026412145
13,1,51.0,0.09417940550657676
13,1,89.0,0.0009483514188672465
13,2,50.0,0.22519358777265758
13,2,60.0,0.29489374138801816
13,2,51.0,0.022711254382680048
13,2,89.0,0.07051979970502947
13,3,50.0,0.2223282241009461
13,3,60.0,0.29775910505972963
13,3,51.0,0.01984589071096856
13,3,89.0,0.07338516337674095
14,0,2.0,0.05341805032236588
14,0,29.0,0.11180167762240953
14,0,54.0,0.7531450268130624
14,0,57.0,0.306763934110602
14,1,2.0,0.3224247459584576
14,1,29.0,0.38080837325850125
14,1,54.0,0.48413833117697064
14,1,57.0,0.5757706297466938
14,2,2.0,0.17039840931833353
14,2,29.0,0.22878203661837718
14,2,54.0,0.6361646678170947
14,2,57.0,0.42374429310656964
14,3,2.0,0.19247618000736058
14,3,29.0,0.2508598073074042
14,3,54.0,0.6140868971280677
14,3,57.0,0.4458220637955967
15,0,19.0,0.3858098552335028
15,0,10.0,0.18203907070133174
15,0,81.0,0.3662741179681103
15,0,53.0,0.3361068555751921
15,1,19.0,0.3634318148200171
15,1,10.0,0.159661030287846
15,1,81.0,0.3438960775546246
15,1,53.0,0.31372881516170636
15,2,19.0,0.3686333174434764
15,2,10.0,0.16486253291130532
15,2,81.0,0.3490975801780839
15,2,53.0,0.3189303177851657
15,3,19.0,0.3644855574615341
15,3,10.0,0.16071477292936304
15,3,81.0,0.3449498201961416
15,3,53.0,0.3147825578032234
16,0,14.0,0.59954452032481
16,0,71.0,0.12093693283401594
16,0,8.0,0.23530579524670286
16,0,87.0,0.4861633083469156
16,1,14.0,0.4506999777528496
16,1,71.0,0.02790760973794442
16,1,8.0,0.3841503378186632
16,1,87.0,0.6350078509188759
16,2,14.0,0.5505914944444464
16,2,71.0,0.07198390695365242
16,2,8.0,0.28425882112706635
16,2,87.0,0.5351163342272791
16,3,14.0,0.5723356261267788
16,3,71.0,0.09372803863598475
16,3,8.0,0.26251468944473405
16,3,87.0,0.5133722025449468
17,0,30.0,0.15722854293371347
17,0,36.0,0.4365813647516805
17,0,92.0,0.7248859439041703
17,0,79.0,0.2184461888273107
17,1,30.0,0.15646418653047983
17,1,36.0,0.43581700834844694
17,1,92.0,0.7241215875009366
17,1,79.0,0.21768183242407707
17,2,30.0,0.16892184686233624
17,2,36.0,0.44827466868030336
17,2,92.0,0.736579247832793
17,2,79.0,0.2301394927559335
17,3,30.0,0.1660906670054138
17,3,36.0,0.4454434888233809
17,3,92.0,0.7337480679758706
17,3,79.0,0.22730831289901107
18,0,4.0,0.3225778976331768
18,0,9.0,0.04520977579975566
18,0,22.0,0.7843855807624404
18,0,24.0,0.4996061256289812
18,1,4.0,0.22488308758792544
18,1,9.0,0.05248503424549571
18,1,22.0,0.8820803908076917
18,1,24.0,0.40191131558372983
18,2,4.0,0.2650047396024082
18,2,9.0,0.012363382231012951
18,2,22.0,0.8419587387932089
18,2,24.0,0.44203296759821264
18,3,4.0,0.28473930500163314
18,3,9.0,0.007371183168211962
18,3,22.0,0.822224173393984
18,3,24.0,0.46176753299743756
19,0,58.0,0.1288999029311975
19,0,35.0,0.1807907438222392
19,0,88.0,0.21961118959003761
19,0,43.0,0.30016690411837993
19,1,58.0,0.0587876099329127
19,1,35.0,0.25090303682052395
19,1,88.0,0.14949889659175283
19,1,43.0,0.3702791971166647
19,2,58.0,0.06669890158334432
19,2,35.0,0.24299174517009237
19,2,88.0,0.15741018824218445
19,2,43.0,0.3623679054662331
19,3,58.0,0.11153076814791318
19,3,35.0,0.1981598786055235
19,3,88.0,0.2022420548067533
19,3,43.0,0.31753603890166426
20,0,63.0,0.26724135972845114
20,0,46.0,0.25787638047426337
20,0,74.0,0.4758382660731016
20,0,77.0,0.4398548392246994
20,1,63.0,0.05813059498759541
20,1,46.0,0.4669871452151191
20,1,74.0,0.2667275013322459
20,1,77.0,0.2307440744838437
20,2,63.0,0.1279081376161889
20,2,46.0,0.3972096025865256
20,2,74.0,0.33650504396083936
20,2,77.0,0.3005216171124372
20,3,63.0,0.21958876710227582
20,3,46.0,0.3055289731004387
20,3,74.0,0.42818567344692626
20,3,77.0,0.3922022465985241
21,0,76.0,0.42438101513399384
21,0,61.0,0.33903911641975476
21,0,56.0,0.18309729493820626
21,0,39.0,0.7176990890966126
21,1,76.0,0.35573417019383646
21,1,61.0,0.2703922714795974
21,1,56.0,0.11445044999804889
21,1,39.0,0.6490522441564552
21,2,76.0,0.3913411822072432
21,2,61.0,0.3059992834930041
21,2,56.0,0.1500574620114556
21,2,39.0,0.6846592561698619
21,3,76.0,0.4060700130191948
21,3,61.0,0.32072811430495574
21,3,56.0,0.16478629282340723
21,3,39.0,0.6993880869818135
22,0,95.0,0.6740803803137995
22,0,28.0,0.09302173711962393
22,0,65.0,0.15264864283029067
22,0,55.0,0.2118753866115252
22,1,95.0,0.4463475174954389
22,1,28.0,0.13471112569873667
22,1,65.0,0.38038150564865125
22,1,55.0,0.01585747620683542
22,2,95.0,0.5110823083799914
22,2,28.0,0.06997633481418418
22,2,65.0,0.3156467147640988
22,2,55.0,0.04887731467771708
22,3,95.0,0.4721997217274401
22,3,28.0,0.10885892146673544
22,3,65.0,0.35452930141665007
22,3,55.0,0.009994728025165822
23,0,42.0,0.5461447506545143
23,0,78.0,0.24999653850545844
23,0,7.0,0.25004870482375524
23,0,45.0,0.25575429979163994
23,1,42.0,0.6855002710018355
23,1,78.0,0.3893520588527796
23,1,7.0,0.3894042251710764
23,1,45.0,0.11639877944431876
23,2,42.0,0.6089464959511706
23,2,78.0,0.31279828380211466
23,2,7.0,0.31285045012041146
23,2,45.0,0.19295255449498372
23,3,42.0,0.5855875990074315
23,3,78.0,0.28943938685837567
23,3,7.0,0.2894915531766724
23,3,45.0,0.21631145143872274
24,0,5.0,0.05643155071542172
24,0,23.0,0.35373448496881305
24,0,40.0,0.016572472721413323
24,0,20.0,0.2787202502041043
24,1,5.0,0.28629307196027337
24,1,23.0,0.011009862293117931
24,1,40.0,0.3592970953971084
24,1,20.0,0.0640043724715908
24,2,5.0,0.1364672404876674
24,2,23.0,0.16083569376572393
24,2,40.0,0.20947126392450244
24,2,20.0,0.0858214590010152
24,3,5.0,0.05643155071542172
24,3,23.0,0.35373448496881305
24,3,40.0,0.016572472721413323
24,3,20.0,0.2787202502041043
25,0,20.0,0.14553885655887897
25,0,36.0,0.24937359238521736
25,0,95.0,0.7942242816212731
25,0,10.0,0.12555231707705544
25,0,65.0,0.011699721241761487
25,0,32.0,0.2724614859628914
25,0,84.0,0.507696484376463
25,0,33.0,0.16060970885771086
25,0,98.0,0.013147027202811799
25,0,99.0,0.028825046646572067
25,1,20.0,0.16296201787095976
25,1,36.0,0.23195043107313656
25,1,95.0,0.8116474429333539
25,1,10.0,0.14297547838913624
25,1,65.0,0.005723440070319313
25,1,32.0,0.2898846472749722
25,1,84.0,0.4902733230643822
25,1,33.0,0.17803287016979166
25,1,98.0,0.004276134109269001
25,1,99.0,0.046248207958652865
25,2,20.0,0.14344477818483323
25,2,36.0,0.2514676707592631
25,2,95.0,0.7921302032472274
25,2,10.0,0.12345823870300973
25,2,65.0,0.01379379961580721
25,2,32.0,0.2703674075888457
25,2,84.0,0.5097905627505087
25,2,33.0,0.15851563048366513
25,2,98.0,0.015241105576857521
25,2,99.0,0.026730968272526343
25,3,20.0,0.1510562314974003
25,3,36.0,0.24385621744669603
25,3,95.0,0.7997416565597945
25,3,10.0,0.1310696920155768
25,3,65.0,0.006182346303240136
25,3,32.0,0.27797886090141277
25,3,84.0,0.5021791094379416
25,3,33.0,0.1661270837962322
25,3,98.0,0.007629652264290448
25,3,99.0,0.034342421585093416
26,0,75.0,0.6403527245786607
26,0,12.0,0.24278701743655645
26,0,49.0,0.34341876635201735
26,0,77.0,0.39202782860051116
26,0,53.0,0.6536726752494508
26,0,72.0,0.8753900340032137
26,0,18.0,0.04827831251079237
26,0,0.0,0.21192130605634166
26,0,92.0,0.6406877816694938
26,0,47.0,0.4338129042890192
26,1,75.0,0.45738371178798726
26,1,12.0,0.05981800464588301
26,1,49.0,0.16044975356134392
26,1,77.0,0.20905881580983773
26,1,53.0,0.4707036624587774
26,1,72.0,0.6924210212125403
26,1,18.0,0.13469070027988106
26,1,0.0,0.028952293265668227
26,1,92.0,0.4577187688788204
26,1,47.0,0.6167819170796927
26,2,75.0,0.4951152185987936
26,2,12.0,0.09754951145668936
26,2,49.0,0.19818126037215025
26,2,77.0,0.24679032262064407
26,2,53.0,0.5084351692695838
26,2,72.0,0.7301525280233466
26,2,18.0,0.09695919346907471
26,2,0.0,0.06668380007647458
26,2,92.0,0.49545027568962674
26,2,47.0,0.5790504102688863
26,3,75.0,0.588690169483174
26,3,12.0,0.19112446234106972
26,3,49.0,0.2917562112565306
26,3,77.0,0.34036527350502443
26,3,53.0,0.6020101201539642
26,3,72.0,0.823727478907727
26,3,18.0,0.003384242584694358
26,3,0.0,0.16025875096085493
26,3,92.0,0.5890252265740071
26,3,47.0,0.48547545938450587
27,0,68.0,0.3240532866488374
27,0,61.0,0.5910847993030972
27,0,4.0,0.02208698899060002
27,0,31.0,0.4065559960029066
27,0,81.0,0.1526695479508799
27,0,90.0,0.2556681168280911
27,0,35.0,0.20668767079280365
27,0,51.0,0.5189180201384695
27,0,30.0,0.32438521324153474
27,0,39.0,0.41904615049834176
27,1,68.0,0.0290631988934609
27,1,61.0,0.23796831376079888
27,1,4.0,0.33102949655169833
27,1,31.0,0.05343951046060826
27,1,81.0,0.5057860334931782
27,1,90.0,0.09744836871420723
27,1,35.0,0.1464288147494947
27,1,51.0,0.8720345056807679
27,1,30.0,0.028731272300763597
27,1,39.0,0.06592966495604341
27,2,68.0,2.5443128663974867e-05
27,2,61.0,0.26705695578292377
27,2,4.0,0.3019408545295734
27,2,31.0,0.08252815248273314
27,2,81.0,0.47669739147105333
27,2,90.0,0.06835972669208235
27,2,35.0,0.11734017272736982
27,2,51.0,0.8429458636586431
27,2,30.0,0.0003573697213612812
27,2,39.0,0.0950183069781683
27,3,68.0,0.1791712782438996
27,3,61.0,0.4462027908981594
27,3,4.0,0.12279501941433779
27,3,31.0,0.2616739875979688
27,3,81.0,0.2975515563558177
27,3,90.0,0.1107861084231533
27,3,35.0,0.06180566238786582
27,3,51.0,0.6638000285434074
27,3,30.0,0.17950320483659693
27,3,39.0,0.27416414209340395
28,0,57.0,0.22601956111013363
28,0,97.0,0.28880066841150465
28,0,44.0,0.013327227756848359
28,0,6.0,0.35473295487703616
28,0,25.0,0.5269808755978737
28,0,9.0,0.38414236014235925
28,0,63.0,0.27967913424438123
28,0,13.0,0.17931800517903212
28,0,24.0,0.08668167901773838
28,0,5.0,0.22921210420172636
28,1,57.0,0.0028928682564241144
28,1,97.0,0.05988823904494687
28,1,44.0,0.24223965712340612
28,1,6.0,0.12582052551047843
28,1,25.0,0.7558933049644314
28,1,9.0,0.1552299307758015
28,1,63.0,0.05076670487782347
28,1,13.0,0.04959442418752561
28,1,24.0,0.31559410838429613
28,1,5.0,0.0002996748351686111
28,2,57.0,0.09253890588096413
28,2,97.0,0.15532001318233513
28,2,44.0,0.14680788298601788
28,2,6.0,0.2212522996478667
28,2,25.0,0.6604615308270432
28,2,9.0,0.25066170491318973
28,2,63.0,0.1461984790152117
28,2,13.0,0.04583734994986263
28,2,24.0,0.2201623342469079
28,2,5.0,0.09573144897255685
28,3,57.0,0.02195193008959654
28,3,97.0,0.08473303739096752
28,3,44.0,0.21739485877738546
28,3,6.0,0.15066532385649908
28,3,25.0,0.7310485066184107
28,3,9.0,0.18007472912182215
28,3,63.0,0.07561150322384413
28,3,13.0,0.024749625841504953
28,3,24.0,0.2907493100382755
28,3,5.0,0.025144473181189265
29,0,64.0,0.11025477548214928
29,0,7.0,0.08902319707491588
29,0,50.0,0.1698857566438136
29,0,26.0,0.6579764255328654
29,0,88.0,0.2768922438244301
29,0,3.0,0.2830711887782381
29,0,89.0,0.07500448510898652
29,0,41.0,0.383256981548342
29,0,62.0,0.044229367859597524
29,0,87.0,0.4526650021850904
29,1,64.0,0.053376385668961586
29,1,7.0,0.2526543582260267
29,1,50.0,0.006254595492702755
29,1,26.0,0.8216075866839763
29,1,88.0,0.11326108267331925
29,1,3.0,0.44670234992934893
29,1,89.0,0.08862667604212435
29,1,41.0,0.21962582039723108
29,1,62.0,0.11940179329151335
29,1,87.0,0.28903384103397955
29,2,64.0,0.03308131274357197
29,2,7.0,0.16619665981349319
29,2,50.0,0.0927122939052363
29,2,26.0,0.7351498882714427
29,2,88.0,0.1997187810858528
29,2,3.0,0.3602446515168154
29,2,89.0,0.0021689776295907848
29,2,41.0,0.30608351880976464
29,2,62.0,0.032944094878979785
29,2,87.0,0.3754915394465131
29,3,64.0,0.10242128086420833
29,3,7.0,0.09685669169285682
29,3,50.0,0.16205226202587267
29,3,26.0,0.6658099201508063
29,3,88.0,0.2690587492064892
29,3,3.0,0.29090468339617903
29,3,89.0,0.06717099049104558
29,3,41.0,0.375423486930401
29,3,62.0,0.03639587324165658
29,3,87.0,0.44483150756714945
30,0,80.0,0.41956017806854207
30,0,22.0,0.3721779368179883
30,0,8.0,0.22354840172647036
30,0,54.0,0.8641543781042688
30,0,40.0,0.013231844268689008
30,0,15.0,0.5162448937287102
30,0,19.0,0.435585404487299
30,0,66.0,0.2832561566857282
30,0,94.0,0.20371200269093145
30,0,16.0,0.5739940502907198
30,1,80.0,0.2610974174838581
30,1,22.0,0.5306406974026723
30,1,8.0,0.06508564114178639
30,1,54.0,0.7056916175195848
30,1,40.0,0.17169460485337296
30,1,15.0,0.35778213314402624
30,1,19.0,0.277122643902615
30,1,66.0,0.12479339610104422
30,1,94.0,0.045249242106247485
30,1,16.0,0.41553128970603587
30,2,80.0,0.3175770090530845
30,2,22.0,0.47416110583344584
30,2,8.0,0.12156523271101277
30,2,54.0,0.7621712090888112
30,2,40.0,0.1152150132841466
30,2,15.0,0.4142617247132526
30,2,19.0,0.33360223547184137
30,2,66.0,0.18127298767027059
30,2,94.0,0.10172883367547386
30,2,16.0,0.47201088127526225
30,3,80.0,0.4097685031447612
30,3,22.0,0.3819696117417692
30,3,8.0,0.21375672680268945
30,3,54.0,0.8543627031804879
30,3,40.0,0.02302351919246992
30,3,15.0,0.5064532188049293
30,3,19.0,0.425793729563518
30,3,66.0,0.27346448176194726
30,3,94.0,0.19392032776715054
30,3,16.0,0.564202375366939
31,0,23.0,0.9754255970848466
31,0,45.0,0.1748315186042646
31,0,56.0,0.34655627767435293
31,0,74.0,0.3687384131521443
31,0,11.0,0.1479240170106793
31,0,91.0,0.40368722736423535
31,0,17.0,0.17444628310365567
31,0,46.0,0.08734049085569329
31,0,42.0,0.41298858984773057
31,0,58.0,0.36687965975558195
31,1,23.0,0.7571116485140308
31,1,45.0,0.39314546717508037
31,1,56.0,0.12824232910353714
31,1,74.0,0.58705236172296
31,1,11.0,0.07038993156013647
31,1,91.0,0.18537327879341958
31,1,17.0,0.04386766546716009
31,1,46.0,0.30565443942650905
31,1,42.0,0.6313025384185463
31,1,58.0,0.1485657111847662
31,2,23.0,0.8451014649733283
31,2,45.0,0.30515565071578293
31,2,56.0,0.2162321455628346
31,2,74.0,0.4990625452636626
31,2,11.0,0.017599884899160985
31,2,91.0,0.273363095252717
31,2,17.0,0.044122150992137364
31,2,46.0,0.21766462296721162
31,2,42.0,0.5433127219592488
31,2,58.0,0.23655552764406362
31,3,23.0,0.8555607969839801
31,3,45.0,0.2946963187051311
31,3,56.0,0.22669147757348643
31,3,74.0,0.48860321325301076
31,3,11.0,0.028059216909812834
31,3,91.0,0.28382242726336887
31,3,17.0,0.05458148300278921
31,3,46.0,0.20720529095655976
31,3,42.0,0.532853389948597
31,3,58.0,0.24701485965471548
32,0,37.0,0.19531852757592982
32,0,79.0,0.2922436586346808
32,0,73.0,0.0818524057288595
32,0,96.0,0.1008923235790368
32,0,59.0,0.44450879906138707
32,0,69.0,0.05305610867997433
32,0,48.0,0.27504159441021325
32,0,67.0,0.06355982209010307
32,0,60.0,0.11908284523857601
32,0,1.0,0.00648393860923812
32,1,37.0,0.1692117502041836
32,1,79.0,0.2661368812629346
32,1,73.0,0.05574562835711329
32,1,96.0,0.126999100950783
32,1,59.0,0.41840202168964086
32,1,69.0,0.026949331308228117
32,1,48.0,0.30114837178195947
32,1,67.0,0.08966659946184928
32,1,60.0,0.14518962261032223
32,1,1.0,0.032590715980984335
32,2,37.0,0.14947324549518598
32,2,79.0,0.24639837655393698
32,2,73.0,0.03600712364811569
32,2,96.0,0.1467376056597806
32,2,59.0,0.39866351698064323
32,2,69.0,0.007210826599230516
32,2,48.0,0.32088687649095704
32,2,67.0,0.10940510417084688
32,2,60.0,0.16492812731931983
32,2,1.0,0.052329220689981935
32,3,37.0,0.14793615136067867
32,3,79.0,0.24486128241942967
32,3,73.0,0.03447002951360835
32,3,96.0,0.14827469979428795
32,3,59.0,0.3971264228461359
32,3,69.0,0.005673732464723177
32,3,48.0,0.3224239706254644
32,3,67.0,0.11094219830535422
32,3,60.0,0.16646522145382717
32,3,1.0,0.053866314824489274
33,0,78.0,0.1722947834503507
33,0,86.0,0.8013621307019407
33,0,34.0,0.32535834094987415
33,0,28.0,0.14805360467940007
33,0,70.0,0.21031103023479908
33,0,82.0,0.267271734219675
33,0,93.0,0.7451477892178481
33,0,85.0,0.08981408322404555
33,0,38.0,0.26098307298084
33,0,21.0,0.15605179475072847
33,1,78.0,0.16698597680114644
33,1,86.0,0.7960533240527365
33,1,34.0,0.32004953430066985
33,1,28.0,0.15336241132860434
33,1,70.0,0.2050022235855948
33,1,82.0,0.26196292757047074
33,1,93.0,0.7398389825686438
33,1,85.0,0.08450527657484128
33,1,38.0,0.2556742663316357
33,1,21.0,0.1507429881015242
33,2,78.0,0.16433164100413503
33,2,86.0,0.7933989882557251
33,2,34.0,0.31739519850365844
33,2,28.0,0.15601674712561575
33,2,70.0,0.2023478877885834
33,2,82.0,0.25930859177345933
33,2,93.0,0.7371846467716324
33,2,85.0,0.08185094077782987
33,2,38.0,0.2530199305346243
33,2,21.0,0.1480886523045128
33,3,78.0,0.16618486788115702
33,3,86.0,0.795252215132747
33,3,34.0,0.31924842538068043
33,3,28.0,0.15416352024859376
33,3,70.0,0.2042011146656054
33,3,82.0,0.2611618186504813
33,3,93.0,0.7390378736486545
33,3,85.0,0.08370416765485186
33,3,38.0,0.2548731574116463
33,3,21.0,0.1499418791815348
34,0,14.0,0.5976332520365016
34,0,29.0,0.739478541444909
34,0,43.0,0.1272480257638099
34,0,55.0,0.3917757855475746
34,0,76.0,0.6552498202471762
34,0,2.0,0.2828442808030383
34,0,83.0,0.3202298734176916
34,0,71.0,0.2880806791262651
34,0,52.0,0.3672407612197234
34,0,27.0,0.010858227106285201
34,1,14.0,0.3518153283336882
34,1,29.0,0.4936606177420956
34,1,43.0,0.3730659494666233
34,1,55.0,0.14595786184476114
34,1,76.0,0.40943189654436263
34,1,2.0,0.037026357100224866
34,1,83.0,0.07441194971487813
34,1,71.0,0.042262755423451676
34,1,52.0,0.6130586849225368
34,1,27.0,0.23495969659652824
34,2,14.0,0.4404549749456108
34,2,29.0,0.5823002643540182
34,2,43.0,0.2844263028547007
34,2,55.0,0.23459750845668373
34,2,76.0,0.4980715431562852
34,2,2.0,0.12566600371214745
34,2,83.0,0.16305159632680072
34,2,71.0,0.13090240203537426
34,2,52.0,0.5244190383106142
34,2,27.0,0.14632004998460565
34,3,14.0,0.44809970940649746
34,3,29.0,0.5899449988149048
34,3,43.0,0.27678156839381407
34,3,55.0,0.24224224291757043
34,3,76.0,0.505716277617172
34,3,2.0,0.13331073817303415
34,3,83.0,0.17069633078768742
34,3,71.0,0.13854713649626096
34,3,52.0,0.5167743038497276
34,3,27.0,0.13867531552371895
35,0,16.0,0.49545011469739564
35,0,51.0,0.4171135144699165
35,0,91.0,0.4546216726784879
35,0,18.0,0.6378526433732377
35,0,40.0,0.1822393698910003
35,0,73.0,0.2232507609333794
35,0,89.0,0.13502895847209662
35,0,9.0,0.42298109845660803
35,0,37.0,0.19538103114482483
35,0,11.0,0.884277370128843
35,0,84.0,0.036887753906108434
35,0,21.0,0.3438400742984379
35,0,28.0,0.08204446601681883
35,0,61.0,0.5900813044222645
35,0,60.0,0.09829779488799123
35,0,55.0,0.7654191014517527
35,0,81.0,0.166250783158854
35,0,0.0,0.16222473415023958
35,0,94.0,0.30908296008081454
35,0,76.0,0.13774690627736286
35,0,75.0,0.20728700222473184
35,0,83.0,0.8102340707193838
35,0,19.0,0.1865607952980141
