context,p_value,agent,satisfaction
6,3,71.0,0.32107048649088366
7,0,9.0,0.5257462004673802
7,0,50.0,0.418034120478348
7,0,23.0,0.6758898461614441
7,0,71.0,0.4906024276893892
7,1,9.0,0.396487879704312
7,1,50.0,0.2887757997152798
7,1,23.0,0.8051481669245123
7,1,71.0,0.361344106926321
7,2,9.0,0.4310989843778575
7,2,50.0,0.32338690438882534
7,2,23.0,0.7705370622509669
7,2,71.0,0.3959552115998666
7,3,9.0,0.5164383610947634
7,3,50.0,0.40872628110573117
7,3,23.0,0.6851976855340609
7,3,71.0,0.4812945883167724
8,0,9.0,0.7837720769767871
8,0,50.0,0.26878949851467604
8,0,23.0,0.3327025873944793
8,0,71.0,0.273499932450086
8,1,9.0,0.9509076851141143
8,1,50.0,0.4359251066520033
8,1,23.0,0.49983819553180653
8,1,71.0,0.4406355405874133
8,2,9.0,0.9128556783836128
8,2,50.0,0.3978730999215018
8,2,23.0,0.46178618880130506
8,2,71.0,0.4025835338569118
8,3,9.0,0.8047944592180674
8,3,50.0,0.2898118807559563
8,3,23.0,0.35372496963575956
8,3,71.0,0.2945223146913663
9,0,27.0,0.04065208209400168
9,0,97.0,0.40536506881590084
9,0,57.0,0.1987903815766522
9,0,67.0,0.016182197733644394
9,1,27.0,0.0820465630860788
9,1,97.0,0.446759549807978
9,1,57.0,0.15739590058457506
9,1,67.0,0.05757667872572152
9,2,27.0,0.04840369184705421
9,2,97.0,0.4131166785689534
9,2,57.0,0.19103877182359966
9,2,67.0,0.023933807486696924
9,3,27.0,0.0376246829089626
9,3,97.0,0.4023376696308618
9,3,57.0,0.20181778076169127
9,3,67.0,0.013154798548605313
10,0,27.0,0.10029105639342414
10,0,97.0,0.014823689760376079
10,0,57.0,0.1638297339840093
10,0,67.0,0.09776409947174797
10,1,27.0,0.06195369695989594
10,1,97.0,0.17706844311369616
10,1,57.0,0.001584980630689209
10,1,67.0,0.260008852825068
10,2,27.0,0.04606434530980019
10,2,97.0,0.06905040084400003
10,2,57.0,0.10960302290038534
10,2,67.0,0.15199081055537192
10,3,27.0,0.05823344416747733
10,3,97.0,0.056881301986322894
10,3,57.0,0.12177212175806248
10,3,67.0,0.13982171169769478
11,0,27.0,0.04065566456344139
11,0,97.0,0.20600411147273928
11,0,57.0,0.8126049722934334
11,0,67.0,0.3294461720725532
11,1,27.0,0.006640584085370674
11,1,97.0,0.17198903099466856
11,1,57.0,0.8466200527715042
11,1,67.0,0.29543109159448255
11,2,27.0,0.035952741108359686
11,2,97.0,0.20130118801765756
11,2,57.0,0.8173078957485151
11,2,67.0,0.32474324861747156
11,3,27.0,0.04229227404494804
11,3,97.0,0.20764072095424593
11,3,57.0,0.8109683628119269
11,3,67.0,0.3310827815540599
12,0,43.0,0.7833922382572662
12,0,54.0,0.1161381101053468
12,0,10.0,0.6687739472447203
12,0,66.0,0.6497080271533213
12,1,43.0,0.7041537533371564
12,1,54.0,0.1953765950254566
12,1,10.0,0.5895354623246105
12,1,66.0,0.5704695422332116
12,2,43.0,0.7794755650924219
12,2,54.0,0.12005478327019115
12,2,10.0,0.6648572740798759
12,2,66.0,0.645791353988477
12,3,43.0,0.7946274792543987
12,3,54.0,0.10490286910821425
12,3,10.0,0.6800091882418529
12,3,66.0,0.6609432681504539
13,0,43.0,0.1304047177088314
13,0,54.0,0.15120813725828766
13,0,10.0,0.5633207967360581
13,0,66.0,0.10968369655530281
13,1,43.0,0.06879692372536206
13,1,54.0,0.35040977869248113
13,1,10.0,0.36411915530186456
13,1,66.0,0.3088853379894963
13,2,43.0,0.06732586921723929
13,2,54.0,0.34893872418435834
13,2,10.0,0.3655902098099873
13,2,66.0,0.3074142834813735
13,3,43.0,0.1304047177088314
13,3,54.0,0.15120813725828766
13,3,10.0,0.5633207967360581
13,3,66.0,0.10968369655530281
14,0,43.0,0.09706579330657528
14,0,54.0,0.16210199440173917
14,0,10.0,0.6343047605362446
14,0,66.0,0.21814452848262017
14,1,43.0,0.14073070941049948
14,1,54.0,0.20576691050566337
14,1,10.0,0.6779696766401688
14,1,66.0,0.26180944458654437
14,2,43.0,0.11024154468428049
14,2,54.0,0.17527774577944438
14,2,10.0,0.6474805119139498
14,2,66.0,0.23132027986032538
14,3,43.0,0.09925227156311167
14,3,54.0,0.16428847265827556
14,3,10.0,0.636491238792781
14,3,66.0,0.22033100673915657
15,0,6.0,0.11116963225820284
15,0,34.0,0.5742780224052855
15,0,56.0,0.16012297295343675
15,0,8.0,0.4438671468811695
15,1,6.0,0.15150442624852903
15,1,34.0,0.5339432284149592
15,1,56.0,0.20045776694376294
15,1,8.0,0.4035323528908433
15,2,6.0,0.13564968925748697
15,2,34.0,0.5497979654060012
15,2,56.0,0.18460302995272088
15,2,8.0,0.4193870898818854
15,3,6.0,0.10746830973956142
15,3,34.0,0.5779793449239268
15,3,56.0,0.15642165043479533
15,3,8.0,0.44756846939981093
16,0,6.0,0.39604722472909704
16,0,34.0,0.698563135536636
16,0,56.0,0.2937014550295478
16,0,8.0,0.7670355522766393
16,1,6.0,0.3059200066219965
16,1,34.0,0.6084359174295354
16,1,56.0,0.3838286731366483
16,1,8.0,0.8571627703837399
16,2,6.0,0.3512921897477832
16,2,34.0,0.6538081005553221
16,2,56.0,0.33845649001086164
16,2,8.0,0.8117905872579532
16,3,6.0,0.3400417717888835
16,3,34.0,0.6425576825964224
16,3,56.0,0.3497069079697613
16,3,8.0,0.8230410052168529
17,0,6.0,0.12691580638259076
17,0,34.0,0.5227819732940884
17,0,56.0,0.46298570397596606
17,0,8.0,0.040301476570710995
17,1,6.0,0.10968200526993077
17,1,34.0,0.5055481721814283
17,1,56.0,0.48021950508862604
17,1,8.0,0.023067675458051003
17,2,6.0,0.12706320692608383
17,2,34.0,0.5229293738375814
17,2,56.0,0.46283830343247295
17,2,8.0,0.04044887711420407
17,3,6.0,0.12079640142581068
17,3,34.0,0.5166625683373083
17,3,56.0,0.46910510893274615
17,3,8.0,0.03418207161393091
18,0,2.0,0.35237044760447916
18,0,20.0,0.15413174345283354
18,0,44.0,0.043002595176293734
18,0,88.0,0.6180333693342022
18,1,2.0,0.29221186986108855
18,1,20.0,0.21429032119622415
18,1,44.0,0.017155982567096884
18,1,88.0,0.5578747915908115
18,2,2.0,0.3500132358581737
18,2,20.0,0.15648895519913902
18,2,44.0,0.04064538342998825
18,2,88.0,0.6156761575878966
18,3,2.0,0.3591745759588527
18,3,20.0,0.14732761509846004
18,3,44.0,0.04980672353066726
18,3,88.0,0.6248374976885757
19,0,2.0,0.1116270430401686
19,0,20.0,0.1776915857047518
19,0,44.0,0.18084745740781163
19,0,88.0,0.6502869560151602
19,1,2.0,0.02719053745838748
19,1,20.0,0.09325508012297068
19,1,44.0,0.09641095182603052
19,1,88.0,0.565850450433379
19,2,2.0,0.048379093555869085
19,2,20.0,0.11444363622045228
19,2,44.0,0.11759950792351212
19,2,88.0,0.5870390065308606
19,3,2.0,0.12838961760276976
19,3,20.0,0.19445416026735296
19,3,44.0,0.1976100319704128
19,3,88.0,0.6670495305777613
20,0,2.0,0.05094335378088137
20,0,20.0,0.3922798340487753
20,0,44.0,0.27077638947436966
20,0,88.0,0.18856339640874895
20,1,2.0,0.13694107670657163
20,1,20.0,0.30628211112308507
20,1,44.0,0.3567741124000599
20,1,88.0,0.27456111933443916
20,2,2.0,0.09872622258372153
20,2,20.0,0.34449696524593515
20,2,44.0,0.3185592582772098
20,2,88.0,0.2363462652115891
20,3,2.0,0.050913461909950095
20,3,20.0,0.3923097259197066
20,3,44.0,0.2707464976034384
20,3,88.0,0.18853350453781767
21,0,90.0,0.3894369570439381
21,0,1.0,0.4933643524779934
21,0,63.0,0.01360545770393562
21,0,4.0,0.30866471598748185
21,1,90.0,0.32615156071592477
21,1,1.0,0.43007895614998
21,1,63.0,0.04967993862407774
21,1,4.0,0.2453793196594685
21,2,90.0,0.380329489340245
21,2,1.0,0.4842568847743003
21,2,63.0,0.004497990000242563
21,2,4.0,0.2995572482837888
21,3,90.0,0.34374904050427835
21,3,1.0,0.4476764359383336
21,3,63.0,0.03208245883572414
21,3,4.0,0.2629767994478221
22,0,90.0,0.14552469349947847
22,0,1.0,0.3282688405559008
22,0,63.0,0.29235849919773804
22,0,4.0,0.21283976681825698
22,1,90.0,0.11575798625100825
22,1,1.0,0.2985021333074306
22,1,63.0,0.32212520644620823
22,1,4.0,0.2426064740667272
22,2,90.0,0.12218419476803839
22,2,1.0,0.3049283418244607
22,2,63.0,0.3156989979291781
22,2,4.0,0.23618026554969707
22,3,90.0,0.14252248966938855
22,3,1.0,0.32526663672581085
22,3,63.0,0.2953607030278279
22,3,4.0,0.2158419706483469
23,0,90.0,0.6995167260323255
23,0,1.0,0.2578459158369225
23,0,63.0,0.29649726851431185
23,0,4.0,0.06219159981639319
23,1,90.0,0.5129673332877188
23,1,1.0,0.44439530858152915
23,1,63.0,0.10994787576970518
23,1,4.0,0.12435779292821349
23,2,90.0,0.5395557163220731
23,2,1.0,0.41780692554717486
23,2,63.0,0.13653625880405948
23,2,4.0,0.09776940989385918
23,3,90.0,0.6507577119248287
23,3,1.0,0.30660492994441935
23,3,63.0,0.24773825440681502
23,3,4.0,0.013432585708896355
24,0,95.0,0.08121777692436699
24,0,53.0,0.1782659184977807
24,0,76.0,0.47938965971350994
24,0,49.0,0.21168689020414458
24,1,95.0,0.5707966361677038
24,1,53.0,0.31131294074555615
24,1,76.0,0.010189199529826887
24,1,49.0,0.2778919690391922
24,2,95.0,0.32630307749577925
24,2,53.0,0.06681938207363156
24,2,76.0,0.23430435914209768
24,2,49.0,0.03339841036726768
24,3,95.0,0.19375698208960707
24,3,53.0,0.06572671333254063
24,3,76.0,0.36685045454826987
24,3,49.0,0.0991476850389045
25,0,95.0,0.17433658357641935
25,0,53.0,0.2579937872114197
25,0,76.0,0.37373821507896654
25,0,49.0,0.2244088571565162
25,1,95.0,0.25937516761414553
25,1,53.0,0.17295520317369348
25,1,76.0,0.2886996310412404
25,1,49.0,0.13937027311879002
25,2,95.0,0.22180261115329197
25,2,53.0,0.21052775963454703
25,2,76.0,0.32627218750209397
25,2,49.0,0.17694282957964358
25,3,95.0,0.17746631870796803
25,3,53.0,0.254864052079871
25,3,76.0,0.37060847994741786
25,3,49.0,0.22127912202496752
26,0,95.0,0.6059861492367246
26,0,53.0,0.21892078909881668
26,0,76.0,0.07074393530283174
26,0,49.0,0.039502804774050326
26,1,95.0,0.6386063643769964
26,1,53.0,0.25154100423908854
26,1,76.0,0.1033641504431036
26,1,49.0,0.006882589633778469
26,2,95.0,0.6125325826008887
26,2,53.0,0.2254672224629809
26,2,76.0,0.07729036866699596
26,2,49.0,0.03295637140988611
26,3,95.0,0.6096457763473766
26,3,53.0,0.22258041620946867
26,3,76.0,0.07440356241348373
26,3,49.0,0.03584317766339834
27,0,51.0,0.21580627596286045
27,0,85.0,0.2059907767560858
27,0,37.0,0.8489228036009309
27,0,41.0,0.1518994493813418
27,1,51.0,0.07884194772344907
27,1,85.0,0.06902644851667442
27,1,37.0,0.7119584753615195
27,1,41.0,0.2888637776207532
27,2,51.0,0.07892240283749369
27,2,85.0,0.06910690363071903
27,2,37.0,0.7120389304755641
27,2,41.0,0.2887833225067086
27,3,51.0,0.1767376836079061
27,3,85.0,0.16692218440113143
27,3,37.0,0.8098542112459765
27,3,41.0,0.19096804173629617
28,0,51.0,0.9057160384939797
28,0,85.0,0.1917323632913625
28,0,37.0,0.15961685551568827
28,0,41.0,0.745715955315247
28,1,51.0,0.8605560657787108
28,1,85.0,0.14657239057609353
28,1,37.0,0.11445688280041928
28,1,41.0,0.7005559825999781
28,2,51.0,0.8604748267552279
28,2,85.0,0.14649115155261064
28,2,37.0,0.11437564377693639
28,2,41.0,0.7004747435764952
28,3,51.0,0.9193943824132363
28,3,85.0,0.20541070721061905
28,3,37.0,0.1732951994349448
28,3,41.0,0.7593942992345036
29,0,51.0,0.000649569939376482
29,0,85.0,0.3511900474256041
29,0,37.0,0.26935431286011735
29,0,41.0,0.43180792143603647
29,1,51.0,0.15609094115394134
29,1,85.0,0.19574867621103925
29,1,37.0,0.11391294164555248
29,1,41.0,0.5872492926506013
29,2,51.0,0.08058048140664448
29,2,85.0,0.2712591359583361
29,2,37.0,0.18942340139284933
29,2,41.0,0.5117388329033045
29,3,51.0,0.015562176712095976
29,3,85.0,0.3362774406528846
29,3,37.0,0.2544417060873978
29,3,41.0,0.44672052820875596
30,0,16.0,0.20313305570045237
30,0,58.0,0.7697972287622452
30,0,77.0,0.038371081777816424
30,0,45.0,0.2659556193343011
30,1,16.0,0.18024547877139663
30,1,58.0,0.7469096518331895
30,1,77.0,0.015483504848760668
30,1,45.0,0.24306804240524538
30,2,16.0,0.18459401606422976
30,2,58.0,0.7512581891260226
30,2,77.0,0.019832042141593814
30,2,45.0,0.24741657969807854
30,3,16.0,0.19558208186593526
30,3,58.0,0.7622462549277281
30,3,77.0,0.030820107943299313
30,3,45.0,0.25840464549978404
31,0,16.0,0.12873259507582696
31,0,58.0,0.10435279330584074
31,0,77.0,0.4004320196430856
31,0,45.0,0.4918320861162908
31,1,16.0,0.08828111754687902
31,1,58.0,0.1448042708347887
31,1,77.0,0.35998054211413766
31,1,45.0,0.5322835636452388
31,2,16.0,0.129439723345903
31,2,58.0,0.10364566503576472
31,2,77.0,0.40113914791316163
31,2,45.0,0.4911249578462148
31,3,16.0,0.12749234799601963
31,3,58.0,0.10559304038564808
31,3,77.0,0.39919177256327826
31,3,45.0,0.49307233319609817
32,0,16.0,0.45289562152706453
32,0,58.0,1.165988661940637
32,0,77.0,0.18710442489428158
32,0,45.0,0.9418638495534861
32,1,16.0,0.39007183014383073
32,1,58.0,1.103164870557403
32,1,77.0,0.24992821627751544
32,1,45.0,0.8790400581702522
32,2,16.0,0.42291310401093096
32,2,58.0,1.1360061444245033
32,2,77.0,0.21708694241041515
32,2,45.0,0.9118813320373524
32,3,16.0,0.4048067591101122
32,3,58.0,1.1178997995236846
32,3,77.0,0.23519328731123396
32,3,45.0,0.8937749871365337
33,0,55.0,0.3765775711071322
33,0,81.0,0.3016223119097835
33,0,38.0,0.7387175409659765
33,0,31.0,0.4747091944372647
33,1,55.0,0.4992772978486142
33,1,81.0,0.1789225851683015
33,1,38.0,0.6160178142244945
33,1,31.0,0.3520094676957828
33,2,55.0,0.45170718217990935
33,2,81.0,0.22649270083700632
33,2,38.0,0.6635879298931994
33,2,31.0,0.39957958336448757
33,3,55.0,0.4169148056496809
33,3,81.0,0.2612850773672348
33,3,38.0,0.6983803064234279
33,3,31.0,0.434371959894716
34,0,55.0,0.4894005287835069
34,0,81.0,0.28942604371687536
34,0,38.0,0.42465043486185916
34,0,31.0,0.1612334627715024
34,1,55.0,0.144290049006369
34,1,81.0,0.0556844360602626
34,1,38.0,0.07953995508472123
34,1,31.0,0.5063439425486403
34,2,55.0,0.23870353467197603
34,2,81.0,0.038729049605344415
34,2,38.0,0.17395344075032826
34,2,31.0,0.41193045688303337
34,3,55.0,0.5210153761513089
34,3,81.0,0.32104089108467726
34,3,38.0,0.4562652822296611
34,3,31.0,0.1296186154037005
35,0,55.0,0.1077785688992032
35,0,81.0,0.42687507950599746
35,0,38.0,0.11390540015406238
35,0,31.0,0.4534892425261632
35,1,55.0,0.03392004940164419
35,1,81.0,0.3530165600084384
35,1,38.0,0.04004688065650336
35,1,31.0,0.3796307230286042
35,2,55.0,0.09508771146300232
35,2,81.0,0.41418422206979655
35,2,38.0,0.1012145427178615
35,2,31.0,0.44079838508996233
35,3,55.0,0.1325995420293754
35,3,81.0,0.45169605263616963
35,3,38.0,0.1387263732842346
35,3,31.0,0.4783102156563354
36,0,52.0,0.2729910846092155
36,0,86.0,0.22950578464356675
36,0,36.0,0.4321310581337757
36,0,59.0,0.11181919269457977
36,1,52.0,0.30423766590703755
36,1,86.0,0.19825920334574473
36,1,36.0,0.4633776394315977
36,1,59.0,0.14306577399240178
36,2,52.0,0.27299108460921556
36,2,86.0,0.22950578464356675
36,2,36.0,0.4321310581337757
36,2,59.0,0.1118191926945798
36,3,52.0,0.26858986720477834
36,3,86.0,0.2339070020480039
36,3,36.0,0.42772984072933856
36,3,59.0,0.1074179752901426
37,0,52.0,0.21508196735443919
37,0,86.0,0.37403492476456357
37,0,36.0,0.5022626373743139
37,0,59.0,0.30097024762786545
37,1,52.0,0.17143170082094938
37,1,86.0,0.33038465823107377
37,1,36.0,0.45861237084082407
37,1,59.0,0.25731998109437565
37,2,52.0,0.1986865852568745
37,2,86.0,0.3576395426669989
37,2,36.0,0.48586725527674923
37,2,59.0,0.28457486553030076
37,3,52.0,0.20232680104969153
37,3,86.0,0.3612797584598159
37,3,36.0,0.48950747106956627
37,3,59.0,0.2882150813231178
38,0,52.0,0.0568963069854351
38,0,86.0,0.5423280070104377
38,0,36.0,0.3188325338548614
38,0,59.0,0.717970108624068
38,1,52.0,0.06684626635412355
38,1,86.0,0.5522779663791262
38,1,36.0,0.3287824932235498
38,1,59.0,0.7279200679927564
38,2,52.0,0.056334820277230524
38,2,86.0,0.5417665203022332
38,2,36.0,0.31827104714665677
38,2,59.0,0.7174086219158634
38,3,52.0,0.05703736967373757
38,3,86.0,0.5424690696987402
38,3,36.0,0.3189735965431638
38,3,59.0,0.7181111713123705
39,0,5.0,0.08016318808082279
39,0,99.0,0.20408318876154452
39,0,33.0,0.19733295383035368
39,0,32.0,0.06210145759886562
39,1,5.0,0.08721391679853117
39,1,99.0,0.2111339174792529
39,1,33.0,0.1902822251126453
39,1,32.0,0.06915218631657401
39,2,5.0,0.0809953716534783
39,2,99.0,0.2049153723342
39,2,33.0,0.1965007702576982
39,2,32.0,0.06293364117152113
39,3,5.0,0.07886761438688257
39,3,99.0,0.2027876150676043
39,3,33.0,0.19862852752429389
39,3,32.0,0.060805883904925404
40,0,5.0,0.565913637381732
40,0,99.0,0.4210339623718609
40,0,33.0,0.6562435038840111
40,0,32.0,0.2889805649012061
40,1,5.0,0.19762197730330738
40,1,99.0,0.05274230229343635
40,1,33.0,0.2879518438055865
40,1,32.0,0.07931109517721846
40,2,5.0,0.38953988373606313
40,2,99.0,0.2446602087261921
40,2,33.0,0.4798697502383423
40,2,32.0,0.11260681125553729
40,3,5.0,0.4605585057675443
40,3,99.0,0.3156788307576733
40,3,33.0,0.5508883722698235
40,3,32.0,0.18362543328701847
41,0,5.0,0.037098318362780686
41,0,99.0,0.110766090561856
41,0,33.0,0.05725519171998815
41,0,32.0,0.521580725187364
41,1,5.0,0.09745894022709607
41,1,99.0,0.05040546869754062
41,1,33.0,0.003105430144327237
41,1,32.0,0.5819413470516793
41,2,5.0,0.011468619633370244
41,2,99.0,0.13639578929126644
41,2,33.0,0.08288489044939859
41,2,32.0,0.4959510264579535
41,3,5.0,0.005617240161650591
41,3,99.0,0.1422471687629861
41,3,33.0,0.08873626992111824
41,3,32.0,0.4900996469862339
42,0,89.0,0.21137513397268048
42,0,3.0,0.12521448285770664
42,0,30.0,0.07015481351633297
42,0,25.0,0.10005047128275564
42,1,89.0,0.23537524121506737
42,1,3.0,0.14921459010009352
42,1,30.0,0.04615470627394608
42,1,25.0,0.07605036404036875
42,2,89.0,0.22521969501856218
42,2,3.0,0.13905904390358834
42,2,30.0,0.056310252470451266
42,2,25.0,0.08620591023687393
42,3,89.0,0.21216563506747868
42,3,3.0,0.12600498395250484
42,3,30.0,0.06936431242153476
42,3,25.0,0.09925997018795743
43,0,89.0,0.2904519970419687
43,0,3.0,0.7645112239677738
43,0,30.0,0.3732156742794091
43,0,25.0,0.14859990112004318
43,1,89.0,0.22372754404296208
43,1,3.0,0.6977867709687672
43,1,30.0,0.43994012727841575
43,1,25.0,0.08187544812103655
43,2,89.0,0.2966289140490987
43,2,3.0,0.7706881409749038
43,2,30.0,0.36703875727227914
43,2,25.0,0.15477681812717314
43,3,89.0,0.2966289140490987
43,3,3.0,0.7706881409749038
43,3,30.0,0.36703875727227914
43,3,25.0,0.15477681812717314
44,0,89.0,0.5208287019634783
44,0,3.0,0.13589986181227354
44,0,30.0,0.08437580186409072
44,0,25.0,0.4093727850338774
44,1,89.0,0.6728496469299298
44,1,3.0,0.28792080677872495
44,1,30.0,0.06764514310236072
44,1,25.0,0.5613937300003289
44,2,89.0,0.5539734033086324
44,2,3.0,0.1690445631574277
44,2,30.0,0.05123110051893656
44,2,25.0,0.44251748637903154
44,3,89.0,0.5455038375957917
44,3,3.0,0.1605749974445869
44,3,30.0,0.05970066623177736
44,3,25.0,0.4340479206661908
45,0,17.0,0.6755199385590159
45,0,24.0,0.13840883197562476
45,0,46.0,0.08844091918723834
45,0,35.0,0.0013083030175156662
45,1,17.0,0.692468718270276
45,1,24.0,0.12146005226436468
45,1,46.0,0.10538969889849842
45,1,35.0,0.018257082728775742
45,2,17.0,0.6950494852451361
45,2,24.0,0.11887928528950464
45,2,46.0,0.10797046587335846
45,2,35.0,0.02083784970363578
45,3,17.0,0.6720219026540075
45,3,24.0,0.14190686788063323
45,3,46.0,0.08494288328222988
45,3,35.0,0.0021897328874928013
46,0,17.0,0.5925707912364455
46,0,24.0,0.01027571765738182
46,0,46.0,0.45424685900905293
46,0,35.0,0.0013972577937841624
46,1,17.0,0.5701815548848055
46,1,24.0,0.012113518694258127
46,1,46.0,0.4766360953606929
46,1,35.0,0.02378649414542411
46,2,17.0,0.5888727383644164
46,2,24.0,0.006577664785352794
46,2,46.0,0.457944911881082
46,2,35.0,0.005095310665813188
46,3,17.0,0.5942298875140649
46,3,24.0,0.011934813935001204
46,3,46.0,0.4525877627314336
46,3,35.0,0.00026183848383522224
47,0,17.0,0.8449594459300797
47,0,24.0,0.7955144259248285
47,0,46.0,0.7758004294815919
47,0,35.0,1.3956528952840972
47,1,17.0,0.5272936105240895
47,1,24.0,0.4778485905188384
47,1,46.0,0.45813459407560175
47,1,35.0,1.077987059878107
47,2,17.0,0.6847780842781046
47,2,24.0,0.6353330642728534
47,2,46.0,0.6156190678296168
47,2,35.0,1.235471533632122
47,3,17.0,0.7752831602940833
47,3,24.0,0.7258381402888321
47,3,46.0,0.7061241438455955
47,3,35.0,1.3259766096481007
48,0,19.0,0.21140102309826733
48,0,73.0,0.08649981326046793
48,0,93.0,0.3868260020697558
48,0,62.0,0.2248233277916079
48,1,19.0,0.16258849581185214
48,1,73.0,0.13531234054688313
48,1,93.0,0.3380134747833406
48,1,62.0,0.2736358550780231
48,2,19.0,0.1827172155433826
48,2,73.0,0.11518362081535266
48,2,93.0,0.35814219451487106
48,2,62.0,0.2535071353464926
48,3,19.0,0.16759532578109462
48,3,73.0,0.13030551057764064
48,3,93.0,0.34302030475258305
48,3,62.0,0.2686290251087806
49,0,19.0,0.055677578029266483
49,0,73.0,0.29293897730203455
49,0,93.0,0.05900429784750967
49,0,62.0,0.5165694157548043
49,1,19.0,0.1937011675318515
49,1,73.0,0.15491538779944952
49,1,93.0,0.07901929165507532
49,1,62.0,0.37854582625221933
49,2,19.0,0.1920501120300487
49,2,73.0,0.1565664433012523
49,2,93.0,0.07736823615327255
49,2,62.0,0.3801968817540221
49,3,19.0,0.1746507479323277
49,3,73.0,0.17396580739897327
49,3,93.0,0.05996887205555157
49,3,62.0,0.3975962458517431
50,0,19.0,0.5279858253048227
50,0,73.0,0.961604388525776
50,0,93.0,0.25085746164280875
50,0,62.0,0.6088180290559512
50,1,19.0,0.5507038891909953
50,1,73.0,0.9843224524119487
50,1,93.0,0.2281393977566361
50,1,62.0,0.5860999651697785
50,2,19.0,0.5364449919433336
50,2,73.0,0.9700635551642869
50,2,93.0,0.24239829500429783
50,2,62.0,0.6003588624174403
50,3,19.0,0.526681618687625
50,3,73.0,0.9603001819085784
50,3,93.0,0.25216166826000647
50,3,62.0,0.6101222356731488
51,0,47.0,0.17266585228000328
51,0,48.0,0.06784714720300211
51,0,78.0,0.48730612297636644
51,0,70.0,0.04742910136919963
51,1,47.0,0.08257896320190658
51,1,48.0,0.1579340362810988
51,1,78.0,0.39721923389826974
