context,p_value,agent,satisfaction
31,0,86.0,0.25622932238537593
31,1,9.0,0.7113467470607011
31,1,46.0,0.2701912930080498
31,1,47.0,0.009890513556093605
31,1,86.0,0.3361271096632768
31,2,9.0,0.622814711651851
31,2,46.0,0.18165925759919976
31,2,47.0,0.09842254896494362
31,2,86.0,0.24759507425442678
31,3,9.0,0.6314489597828001
31,3,46.0,0.19029350573014892
31,3,47.0,0.08978830083399447
31,3,86.0,0.25622932238537593
32,0,9.0,0.07524114193071313
32,0,46.0,0.13181280406180765
32,0,47.0,0.07709676105745106
32,0,86.0,0.30668453257875583
32,1,9.0,0.1714034740623968
32,1,46.0,0.22797513619349133
32,1,47.0,0.019065571074232623
32,1,86.0,0.4028468647104395
32,2,9.0,0.1014619772827205
32,2,46.0,0.158033639413815
32,2,47.0,0.05087592570544369
32,2,86.0,0.3329053679307632
32,3,9.0,0.061985596887807304
32,3,46.0,0.11855725901890182
32,3,47.0,0.09035230610035688
32,3,86.0,0.29342898753585
33,0,79.0,0.16671848563842437
33,0,90.0,0.7217187071176049
33,0,57.0,0.34386965198809005
33,0,20.0,0.1292863867443729
33,1,79.0,0.337925444538344
33,1,90.0,0.8929256660175245
33,1,57.0,0.5150766108880097
33,1,20.0,0.04192057215554673
33,2,79.0,0.22501166834853853
33,2,90.0,0.7800118898277191
33,2,57.0,0.40216283469820424
33,2,20.0,0.07099320403425874
33,3,79.0,0.1384759278427071
33,3,90.0,0.6934761493218876
33,3,57.0,0.3156270941923728
33,3,20.0,0.15752894454009017
34,0,79.0,0.028428137686253775
34,0,90.0,0.24121509208051667
34,0,57.0,0.16996309101286955
34,0,20.0,0.07104954239119791
34,1,79.0,0.0481909395040055
34,1,90.0,0.22145229026276494
34,1,57.0,0.18972589283062127
34,1,20.0,0.05128674057344619
34,2,79.0,0.04813995836898723
34,2,90.0,0.2215032713977832
34,2,57.0,0.18967491169560302
34,2,20.0,0.05133772170846446
34,3,79.0,0.031052936748625748
34,3,90.0,0.2385902930181447
34,3,57.0,0.17258789007524153
34,3,20.0,0.06842474332882595
35,0,79.0,0.04394462245282635
35,0,90.0,0.06412184600027268
35,0,57.0,0.49327408282900564
35,0,20.0,0.22539835161724847
35,1,79.0,0.006854743813542757
35,1,90.0,0.013322479733903575
35,1,57.0,0.5440734490953747
35,1,20.0,0.2761977178836176
35,2,79.0,0.005448650851887726
35,2,90.0,0.014728572695558606
35,2,57.0,0.5426673561337197
35,2,20.0,0.2747916249219625
35,3,79.0,0.03679971792197881
35,3,90.0,0.05697694146942514
35,3,57.0,0.5004189873598532
35,3,20.0,0.232543256148096
36,0,12.0,0.011786990458570179
36,0,94.0,0.9401534391543442
36,0,34.0,0.3983044002635077
36,0,70.0,0.12692922430992915
36,1,12.0,0.0039842338484401
36,1,94.0,0.9559246634613545
36,1,34.0,0.414075624570518
36,1,70.0,0.11115800000291887
36,2,12.0,0.007380022442678769
36,2,94.0,0.9445604071702356
36,2,34.0,0.40271136827939913
36,2,70.0,0.12252225629403773
36,3,12.0,0.010969025886589545
36,3,94.0,0.9409714037263248
36,3,34.0,0.39912236483548835
36,3,70.0,0.1261112597379485
37,0,12.0,0.6827653739775631
37,0,94.0,0.4883867421101688
37,0,34.0,0.18167768837189907
37,0,70.0,0.8400893980850515
37,1,12.0,0.5214307994065701
37,1,94.0,0.3270521675391758
37,1,34.0,0.020343113800906087
37,1,70.0,0.6787548235140586
37,2,12.0,0.5589366163857088
37,2,94.0,0.36455798451831456
37,2,34.0,0.05784893078004483
37,2,70.0,0.7162606404931973
37,3,12.0,0.6885037023005526
37,3,94.0,0.4941250704331583
37,3,34.0,0.18741601669488855
37,3,70.0,0.8458277264080409
38,0,12.0,0.14668598265623667
38,0,94.0,0.09476634977724513
38,0,34.0,0.1830490799741482
38,0,70.0,0.12182837301381887
38,1,12.0,0.24349873163961444
38,1,94.0,0.1915790987606229
38,1,34.0,0.279861828957526
38,1,70.0,0.02501562403044108
38,2,12.0,0.19893899340531662
38,2,94.0,0.14701936052632508
38,2,34.0,0.23530209072322816
38,2,70.0,0.06957536226473891
38,3,12.0,0.14668598265623667
38,3,94.0,0.09476634977724513
38,3,34.0,0.1830490799741482
38,3,70.0,0.12182837301381887
39,0,93.0,0.13193450882577662
39,0,56.0,0.07701916125149406
39,0,8.0,0.1604942731777347
39,0,32.0,0.07860694574583937
39,1,93.0,0.3406144530125412
39,1,56.0,0.2856991054382586
39,1,8.0,0.048185671009029846
39,1,32.0,0.13007299844092518
39,2,93.0,0.2404988137743133
39,2,56.0,0.18558346620003077
39,2,8.0,0.051929968229198
39,2,32.0,0.029957359202697334
39,3,93.0,0.24996506269392377
39,3,56.0,0.1950497151196412
39,3,8.0,0.042463719309587575
39,3,32.0,0.03942360812230776
40,0,93.0,0.012429965148660155
40,0,56.0,0.12703382606931687
40,0,8.0,0.15430940402010127
40,0,32.0,0.00018084834368295444
40,1,93.0,0.036971292751346016
40,1,56.0,0.10249249846663101
40,1,8.0,0.12976807641741542
40,1,32.0,0.024360479259002907
40,2,93.0,0.034196571012768726
40,2,56.0,0.1052672202052083
40,2,8.0,0.1325427981559927
40,2,32.0,0.021585757520425616
40,3,93.0,0.006510303320239885
40,3,56.0,0.13295348789773714
40,3,8.0,0.16022906584852153
40,3,32.0,0.006100510172103224
41,0,93.0,0.47454402040028965
41,0,56.0,0.7122050363819706
41,0,8.0,0.24535132119483705
41,0,32.0,0.488443496486492
41,1,93.0,0.40151273914075636
41,1,56.0,0.6391737551224372
41,1,8.0,0.1723200399353037
41,1,32.0,0.41541221522695865
41,2,93.0,0.4403988962975286
41,2,56.0,0.6780599122792096
41,2,8.0,0.211206197092076
41,2,32.0,0.45429837238373094
41,3,93.0,0.46252573344964587
41,3,56.0,0.7001867494313267
41,3,8.0,0.23333303424419322
41,3,32.0,0.47642520953584816
42,0,37.0,0.44338912459977126
42,0,54.0,0.6084986068391448
42,0,18.0,0.42959840076971856
42,0,16.0,0.2115131841358553
42,1,37.0,0.40075660460244067
42,1,54.0,0.5658660868418142
42,1,18.0,0.3869658807723879
42,1,16.0,0.1688806641385247
42,2,37.0,0.42765012176163325
42,2,54.0,0.5927596040010068
42,2,18.0,0.41385939793158055
42,2,16.0,0.1957741812977173
42,3,37.0,0.43809357413842864
42,3,54.0,0.6032030563778021
42,3,18.0,0.4243028503083759
42,3,16.0,0.20621763367451268
43,0,37.0,0.38784264774365096
43,0,54.0,0.06617984580425965
43,0,18.0,0.19877731506906365
43,0,16.0,0.10441875371944612
43,1,37.0,0.27478538366972044
43,1,54.0,0.04687741826967089
43,1,18.0,0.08572005099513313
43,1,16.0,0.008638510354484402
43,2,37.0,0.33457439857265625
43,2,54.0,0.012911596633264917
43,2,18.0,0.14550906589806895
43,2,16.0,0.0511505045484514
43,3,37.0,0.37836308406903213
43,3,54.0,0.056700282129640796
43,3,18.0,0.18929775139444482
43,3,16.0,0.09493919004482729
44,0,37.0,0.07944658660192223
44,0,54.0,0.1553552447585387
44,0,18.0,0.33324525709426067
44,0,16.0,0.24083602467857013
44,1,37.0,0.14084087134390055
44,1,54.0,0.0939609600165604
44,1,18.0,0.394639541836239
44,1,16.0,0.3022303094205484
44,2,37.0,0.08300499658835712
44,2,54.0,0.15179683477210382
44,2,18.0,0.3368036670806956
44,2,16.0,0.24439443466500502
44,3,37.0,0.06954208656604986
44,3,54.0,0.16525974479441108
44,3,18.0,0.32334075705838833
44,3,16.0,0.23093152464269776
45,0,42.0,0.3086796608030772
45,0,64.0,0.0008860050569248351
45,0,24.0,0.1511543607563821
45,0,6.0,0.07251548001873935
45,1,42.0,0.3353109714655519
45,1,64.0,0.02574530560554987
45,1,24.0,0.17778567141885682
45,1,6.0,0.09914679068121406
45,2,42.0,0.30178075823989203
45,2,64.0,0.007784907620109985
45,2,24.0,0.14425545819319696
45,2,6.0,0.0656165774555542
45,3,42.0,0.3069642788121081
45,3,64.0,0.0026013870478939216
45,3,24.0,0.149438978765413
45,3,6.0,0.07080009802777026
46,0,42.0,0.4494528285630386
46,0,64.0,0.1448183504358262
46,0,24.0,0.466468777105246
46,0,6.0,0.1287164837120492
46,1,42.0,0.38800326355681003
46,1,64.0,0.2062679154420548
46,1,24.0,0.40501921209901737
46,1,6.0,0.1901660487182778
46,2,42.0,0.4314043317842077
46,2,64.0,0.16286684721465716
46,2,24.0,0.448420280326415
46,2,6.0,0.14676498049088016
46,3,42.0,0.45994234112964805
46,3,64.0,0.1343288378692168
46,3,24.0,0.4769582896718554
46,3,6.0,0.11822697114543979
47,0,42.0,0.22637631725228305
47,0,64.0,0.03221607727242981
47,0,24.0,0.15077344640943197
47,0,6.0,0.1410314098774471
47,1,42.0,0.11225572675178619
47,1,64.0,0.14633666777292667
47,1,24.0,0.036652855908935106
47,1,6.0,0.02691081937695025
47,2,42.0,0.21993677325392713
47,2,64.0,0.03865562127078573
47,2,24.0,0.14433390241107605
47,2,6.0,0.1345918658790912
47,3,42.0,0.23474255131127683
47,3,64.0,0.02384984321343603
47,3,24.0,0.15913968046842575
47,3,6.0,0.1493976439364409
48,0,51.0,0.24818631523923113
48,0,50.0,0.01758159140035971
48,0,22.0,0.3119661885213721
48,0,3.0,0.42487860888902057
48,1,51.0,0.11189362715651187
48,1,50.0,0.11871109668235953
48,1,22.0,0.17567350043865282
48,1,3.0,0.2885859208063013
48,2,51.0,0.1354030205329172
48,2,50.0,0.09520170330595419
48,2,22.0,0.19918289381505816
48,2,3.0,0.31209531418270664
48,3,51.0,0.26141722832222064
48,3,50.0,0.030812504483349254
48,3,22.0,0.3251971016043616
48,3,3.0,0.4381095219720101
49,0,51.0,0.013314380026052813
49,0,50.0,0.46553800922340705
49,0,22.0,0.007189259514306823
49,0,3.0,0.019734211799727758
49,1,51.0,0.05260760939251935
49,1,50.0,0.3996160198048349
49,1,22.0,0.05873272990426534
49,1,3.0,0.08565620121829992
49,2,51.0,0.016293558493737453
49,2,50.0,0.4359300707036168
49,2,22.0,0.022418679005483444
49,2,3.0,0.049342150319518024
49,3,51.0,0.010409364469952345
49,3,50.0,0.4626329936673066
49,3,22.0,0.004284243958206355
49,3,3.0,0.022639227355828226
50,0,51.0,0.4340151906294357
50,0,50.0,0.16074027149011563
50,0,22.0,0.381453078395787
50,0,3.0,0.029975913097803286
50,1,51.0,0.4031080082851197
50,1,50.0,0.12983308914579958
50,1,22.0,0.35054589605147096
50,1,3.0,0.000931269246512767
50,2,51.0,0.4147738882712678
50,2,50.0,0.14149896913194773
50,2,22.0,0.3622117760376191
50,2,3.0,0.010734610739635386
50,3,51.0,0.4253612471980295
50,3,50.0,0.1520863280587094
50,3,22.0,0.3727991349643808
50,3,3.0,0.021321969666397045
51,0,23.0,0.11644169813280836
51,0,91.0,0.22504643031621477
51,0,49.0,0.11684930067880919
51,0,38.0,0.1476966896838603
51,1,23.0,0.09812425596158739
51,1,91.0,0.010480476221819024
51,1,49.0,0.33141525477320494
