context,p_value,agent,satisfaction
4,3,13.0,0.20665191278133557
4,3,10.0,0.26885673856630743
4,3,90.0,0.1135176751981123
5,0,27.0,0.04997202198077516
5,0,13.0,0.17756627122569385
5,0,10.0,0.017390387242825336
5,0,90.0,0.34444334082204403
5,1,27.0,0.2799356384022833
5,1,13.0,0.05239734519581428
5,1,10.0,0.21257322917868282
5,1,90.0,0.11447972440053589
5,2,27.0,0.12300881654989065
5,2,13.0,0.10452947665657839
5,2,10.0,0.05564640732629015
5,2,90.0,0.27140654625292854
5,3,27.0,0.04142045960876886
5,3,13.0,0.18611783359770018
5,3,10.0,0.025941949614831636
5,3,90.0,0.35299490319405036
6,0,84.0,0.33034225491393543
6,0,17.0,0.2615984974385813
6,0,42.0,0.07047799370513932
6,0,14.0,0.21400096027911128
6,1,84.0,0.35172295852265645
6,1,17.0,0.24021779382986028
6,1,42.0,0.09185869731386034
6,1,14.0,0.2353816638878323
6,2,84.0,0.33619346413849605
6,2,17.0,0.2557472882140206
6,2,42.0,0.0763292029297
6,2,14.0,0.21985216950367195
6,3,84.0,0.3213215552895271
6,3,17.0,0.2706191970629896
6,3,42.0,0.06145729408073103
6,3,14.0,0.20498026065470298
7,0,84.0,0.033452020350206356
7,0,17.0,0.18828769512722704
7,0,42.0,0.0594528735734444
7,0,14.0,0.3438397178575925
7,1,84.0,0.007049701999358204
7,1,17.0,0.2146900134780752
7,1,42.0,0.08585519192429256
7,1,14.0,0.3174373995067443
7,2,84.0,0.030167819130083075
7,2,17.0,0.19157189634735033
7,2,42.0,0.06273707479356769
7,2,14.0,0.3405555166374692
7,3,84.0,0.04533772550810257
7,3,17.0,0.17640198996933082
7,3,42.0,0.047567168415548186
7,3,14.0,0.3557254230154887
8,0,84.0,0.2777802055662576
8,0,17.0,0.24059756294271856
8,0,42.0,0.5457132533789619
8,0,14.0,0.00892946200608824
8,1,84.0,0.32651732189773874
8,1,17.0,0.28933467927419965
8,1,42.0,0.5944503697104431
8,1,14.0,0.05766657833756936
8,2,84.0,0.2876042196852612
8,2,17.0,0.2504215770617221
8,2,42.0,0.5555372674979655
8,2,14.0,0.01875347612509179
8,3,84.0,0.2772729351219553
8,3,17.0,0.2400902924984162
8,3,42.0,0.5452059829346596
8,3,14.0,0.008422191561785891
9,0,95.0,0.018760242954754827
9,0,6.0,0.5119460027648288
9,0,15.0,0.07550172748539791
9,0,58.0,0.4952771724897267
9,1,95.0,0.08820616467827615
9,1,6.0,0.5813919244883501
9,1,15.0,0.006055805761876587
9,1,58.0,0.564723094213248
9,2,95.0,0.021934821360291526
9,2,6.0,0.5151205811703655
9,2,15.0,0.07232714907986121
9,2,58.0,0.4984517508952634
9,3,95.0,0.0021518998527720185
9,3,6.0,0.491033859957302
9,3,15.0,0.09641387029292475
9,3,58.0,0.47436502968219985
10,0,95.0,0.1843495023744641
10,0,6.0,0.24663541846320994
10,0,15.0,0.22608727021144673
10,0,58.0,0.06791054154195922
10,1,95.0,0.24286786490901732
10,1,6.0,0.30515378099776314
10,1,15.0,0.1675689076768935
10,1,58.0,0.12642890407651244
10,2,95.0,0.16983846627912158
10,2,6.0,0.23212438236786742
10,2,15.0,0.24059830630678924
10,2,58.0,0.0533995054466167
10,3,95.0,0.16022417346422269
10,3,6.0,0.22251008955296853
10,3,15.0,0.25021259912168814
10,3,58.0,0.04378521263171781
11,0,95.0,0.6117546953867655
11,0,6.0,0.42267741389525326
11,0,15.0,0.18837021802574452
11,0,58.0,0.07655226271294449
11,1,95.0,0.5306617988107685
11,1,6.0,0.5037703104712503
11,1,15.0,0.1072773214497475
11,1,58.0,0.15764515928894152
11,2,95.0,0.5507177467302158
11,2,6.0,0.48371436255180306
11,2,15.0,0.12733326936919476
11,2,58.0,0.13758921136949426
11,3,95.0,0.5939131603987164
11,3,6.0,0.44051894888330234
11,3,15.0,0.17052868303769544
11,3,58.0,0.09439379770099357
12,0,9.0,0.3882038439468853
12,0,57.0,0.04932018175183901
12,0,50.0,0.021696491590122755
12,0,94.0,0.4962569141095296
12,1,9.0,0.3201173384943394
12,1,57.0,0.11740668720438492
12,1,50.0,0.046390013862423155
12,1,94.0,0.5643434195620756
12,2,9.0,0.37468812395764634
12,2,57.0,0.06283590174107795
12,2,50.0,0.008180771600883818
12,2,94.0,0.5097726340987685
12,3,9.0,0.4015218345565288
12,3,57.0,0.03600219114219551
12,3,50.0,0.03501448219976626
12,3,94.0,0.4829389234998861
13,0,9.0,0.16296872652292999
13,0,57.0,0.26152086709707084
13,0,50.0,0.19290680539335914
13,0,94.0,0.2461928574404864
13,1,9.0,0.2135721532012228
13,1,57.0,0.21091744041877802
13,1,50.0,0.14230337871506632
13,1,94.0,0.29679628411877923
13,2,9.0,0.1608994973833314
13,2,57.0,0.2635900962366694
13,2,50.0,0.19497603453295773
13,2,94.0,0.24412362830088785
13,3,9.0,0.14794487775036663
13,3,57.0,0.2765447158696342
13,3,50.0,0.2079306541659225
13,3,94.0,0.23116900866792311
14,0,9.0,0.03785741383967105
14,0,57.0,0.08712926499880858
14,0,50.0,0.32264369043435115
14,0,94.0,0.362237236813809
14,1,9.0,0.05117058854203853
14,1,57.0,0.17615726738051815
14,1,50.0,0.41167169281606075
14,1,94.0,0.27320923443209943
14,2,9.0,0.0004978435996257358
14,2,57.0,0.12548452243810534
14,2,50.0,0.36099894787364795
14,2,94.0,0.3238819793745122
14,3,9.0,0.03771663395894127
14,3,57.0,0.08727004487953835
14,3,50.0,0.32278447031508095
14,3,94.0,0.36209645693307924
15,0,51.0,0.48183935596646765
15,0,7.0,0.16489018049580736
15,0,39.0,0.17071591319839155
15,0,96.0,0.41511343583534877
15,1,51.0,0.48797408984876844
15,1,7.0,0.1710249143781081
15,1,39.0,0.17685064708069229
15,1,96.0,0.4212481697176495
15,2,51.0,0.48434019027854625
15,2,7.0,0.16739101480788593
15,2,39.0,0.17321674751047011
15,2,96.0,0.41761427014742736
15,3,51.0,0.4814741009045013
15,3,7.0,0.164524925433841
15,3,39.0,0.1703506581364252
15,3,96.0,0.4147481807733824
16,0,51.0,0.3396046533574416
16,0,7.0,0.0019852961341758953
16,0,39.0,0.05297691156222196
16,0,96.0,0.05491292124313646
16,1,51.0,0.2530942747375101
16,1,7.0,0.0884956747541074
16,1,39.0,0.03353346705770954
16,1,96.0,0.14142329986306795
16,2,51.0,0.2662348952128236
16,2,7.0,0.07535505427879391
16,2,39.0,0.020392846582396054
16,2,96.0,0.12828267938775448
16,3,51.0,0.3110489720984504
16,3,7.0,0.03054097739316714
16,3,39.0,0.024421230303230713
16,3,96.0,0.0834686025021277
17,0,51.0,0.5560255517038303
17,0,7.0,0.35472037616677465
17,0,39.0,0.23321042064824343
17,0,96.0,0.1739026649189715
17,1,51.0,0.5857844611267892
17,1,7.0,0.3844792855897336
17,1,39.0,0.2629693300712023
17,1,96.0,0.20366157434193044
17,2,51.0,0.5866535452646091
17,2,7.0,0.3853483697275536
17,2,39.0,0.2638384142090223
17,2,96.0,0.20453065847975044
17,3,51.0,0.5712930107137024
17,3,7.0,0.3699878351766469
17,3,39.0,0.24847787965811563
17,3,96.0,0.18917012392884375
18,0,83.0,0.07258049989535006
18,0,69.0,0.468536884775969
18,0,33.0,0.18000200278104703
18,0,25.0,0.07128004858161474
18,1,83.0,0.015403364774813105
18,1,69.0,0.5565207494461322
18,1,33.0,0.09201813811088384
18,1,25.0,0.1592639132517779
18,2,83.0,0.06559345533602803
18,2,69.0,0.47552392933529103
18,2,33.0,0.17301495822172497
18,2,25.0,0.07826709314093677
18,3,83.0,0.08342932381584578
18,3,69.0,0.4576880608554733
18,3,33.0,0.19085082670154274
18,3,25.0,0.060431224661119026
19,0,83.0,0.1445608472029016
19,0,69.0,0.43321847777722716
19,0,33.0,0.42438074903269735
19,0,25.0,0.24313481403733195
19,1,83.0,0.1723676630952121
19,1,69.0,0.46102529366953765
19,1,33.0,0.45218756492500783
19,1,25.0,0.27094162992964244
19,2,83.0,0.14783391593052123
19,2,69.0,0.4364915465048468
19,2,33.0,0.42765381776031697
19,2,25.0,0.24640788276495157
19,3,83.0,0.14170789443624957
19,3,69.0,0.4303655250105751
19,3,33.0,0.4215277962660453
19,3,25.0,0.2402818612706799
20,0,83.0,0.30815250165799546
20,0,69.0,0.16602045853904446
20,0,33.0,0.10165150913319579
20,0,25.0,0.29039388454237236
20,1,83.0,0.20219656852293558
20,1,69.0,0.2719763916741043
20,1,33.0,0.004304424001864066
20,1,25.0,0.18443795140731253
20,2,83.0,0.3002370088698618
20,2,69.0,0.17393595132717807
20,2,33.0,0.09373601634506218
20,2,25.0,0.2824783917542388
20,3,83.0,0.3215116277735139
20,3,69.0,0.152661332423526
20,3,33.0,0.11501063524871424
20,3,25.0,0.30375301065789084
21,0,34.0,0.34555394523421945
21,0,45.0,0.46139771833054827
21,0,62.0,0.34446789810604317
21,0,49.0,0.42727111552746266
21,1,34.0,0.29245228628997355
21,1,45.0,0.4082960593863024
21,1,62.0,0.29136623916179727
21,1,49.0,0.37416945658321676
21,2,34.0,0.34409933490100264
21,2,45.0,0.4599431079973315
21,2,62.0,0.34301328777282636
21,2,49.0,0.42581650519424585
21,3,34.0,0.3560537484606552
21,3,45.0,0.471897521556984
21,3,62.0,0.3549677013324789
21,3,49.0,0.4377709187538984
22,0,34.0,0.21845398011824674
22,0,45.0,0.2332116707997055
22,0,62.0,0.6665278326495041
22,0,49.0,0.004948547003284592
22,1,34.0,0.3445753341747172
22,1,45.0,0.35933302485617596
22,1,62.0,0.7926491867059745
22,1,49.0,0.13106990105975505
22,2,34.0,0.3243049052411715
22,2,45.0,0.3390625959226302
22,2,62.0,0.7723787577724288
22,2,49.0,0.11079947212620933
22,3,34.0,0.21360898063960188
22,3,45.0,0.22836667132106064
22,3,62.0,0.6616828331708592
22,3,49.0,0.00010354752463972994
23,0,34.0,0.16362824572140838
23,0,45.0,0.07909316465760824
23,0,62.0,0.22579614432786016
23,0,49.0,0.1509288538281185
23,1,34.0,0.15399613665929363
23,1,45.0,0.06946105559549351
23,1,62.0,0.2161640352657454
23,1,49.0,0.14129674476600373
23,2,34.0,0.16529127375772742
23,2,45.0,0.08075619269392728
23,2,62.0,0.22745917236417917
23,2,49.0,0.15259188186443753
23,3,34.0,0.1641020437990449
23,3,45.0,0.07956696273524475
23,3,62.0,0.22626994240549664
23,3,49.0,0.151402651905755
24,0,86.0,0.6457202576433498
24,0,47.0,0.30301859892092287
24,0,99.0,0.2433340280530679
24,0,56.0,0.03395630910244163
24,1,86.0,0.6317045542486738
24,1,47.0,0.2890028955262468
24,1,99.0,0.22931832465839186
24,1,56.0,0.04797201249711766
24,2,86.0,0.6398313833072468
24,2,47.0,0.29712972458481984
24,2,99.0,0.23744515371696487
24,2,56.0,0.03984518343854465
24,3,86.0,0.6577148679031634
24,3,47.0,0.3150132091807364
24,3,99.0,0.25532863831288144
24,3,56.0,0.02196169884262808
25,0,86.0,0.10780624759908672
25,0,47.0,0.1237080535896602
25,0,99.0,0.11510898556147521
25,0,56.0,0.19736353790726005
25,1,86.0,0.25844233121795274
25,1,47.0,0.2743441372085262
25,1,99.0,0.2657450691803412
25,1,56.0,0.34799962152612607
25,2,86.0,0.18286579293916347
25,2,47.0,0.19876759892973694
25,2,99.0,0.19016853090155195
25,2,56.0,0.2724230832473368
25,3,86.0,0.16900529951088009
25,3,47.0,0.18490710550145356
25,3,99.0,0.17630803747326856
25,3,56.0,0.2585625898190534
26,0,86.0,0.11598344328142322
26,0,47.0,0.13731910782828205
26,0,99.0,0.15083590995309976
26,0,56.0,0.310027656027477
26,1,86.0,0.2311708649280425
26,1,47.0,0.2525065294749013
26,1,99.0,0.266023331599719
26,1,56.0,0.1948402343808577
26,2,86.0,0.14507570306353518
26,2,47.0,0.16641136761039402
26,2,99.0,0.17992816973521172
26,2,56.0,0.280935396245365
26,3,86.0,0.12749928830154061
26,3,47.0,0.14883495284839945
26,3,99.0,0.16235175497321716
26,3,56.0,0.2985118110073596
27,0,85.0,0.035286900623842904
27,0,32.0,0.11399690522624023
27,0,19.0,0.3538439726270871
27,0,92.0,0.04221504342249886
27,1,85.0,0.14417048991551037
27,1,32.0,0.2228804945179077
27,1,19.0,0.24496038333541967
27,1,92.0,0.06666854586916861
27,2,85.0,0.08049279756664368
27,2,32.0,0.159202802169041
27,2,19.0,0.30863807568428636
27,2,92.0,0.0029908535203019143
27,3,85.0,0.08674603860736926
27,3,32.0,0.1654560432097666
27,3,19.0,0.3023848346435608
27,3,92.0,0.009244094561027497
28,0,85.0,0.24319356816577906
28,0,32.0,0.21774337313915948
28,0,19.0,0.11059582406383922
28,0,92.0,0.12419822014163855
28,1,85.0,0.2688733198129977
28,1,32.0,0.24342312478637815
28,1,19.0,0.08491607241662055
28,1,92.0,0.14987797178885723
28,2,85.0,0.24521423355005484
28,2,32.0,0.21976403852343526
28,2,19.0,0.10857515867956344
28,2,92.0,0.12621888552591434
28,3,85.0,0.25228921292330164
28,3,32.0,0.22683901789668207
28,3,19.0,0.10150017930631663
28,3,92.0,0.13329386489916115
29,0,85.0,0.14904598467200042
29,0,32.0,0.11221595868129734
29,0,19.0,0.03492986382701087
29,0,92.0,0.27023448537540723
29,1,85.0,0.1272098896454474
29,1,32.0,0.09037986365474432
29,1,19.0,0.013093768800457858
29,1,92.0,0.24839839034885425
29,2,85.0,0.15013818359407471
29,2,32.0,0.11330815760337165
29,2,19.0,0.036022062749085176
29,2,92.0,0.2713266842974816
29,3,85.0,0.15317736686733532
29,3,32.0,0.11634734087663225
29,3,19.0,0.039061246022345786
29,3,92.0,0.27436586757074216
30,0,26.0,0.24076077468781124
30,0,70.0,0.1139219057211775
30,0,30.0,0.18924030584232418
30,0,2.0,0.10639467342465583
30,1,26.0,0.24191954876561628
30,1,70.0,0.11276313164337246
30,1,30.0,0.19039907992012922
30,1,2.0,0.10523589934685079
30,2,26.0,0.24352485597715406
30,2,70.0,0.11115782443183467
30,2,30.0,0.192004387131667
30,2,2.0,0.103630592135313
30,3,26.0,0.23902308785728985
30,3,70.0,0.11565959255169889
30,3,30.0,0.1875026190118028
30,3,2.0,0.10813236025517722
31,0,26.0,0.5060210108730836
31,0,70.0,0.3639922439199108
31,0,30.0,0.33813507473455734
31,0,2.0,0.1034084882215855
31,1,26.0,0.46383874087735094
31,1,70.0,0.40617451391564346
31,1,30.0,0.38031734473029
31,1,2.0,0.061226218225852835
31,2,26.0,0.5076361315376277
31,2,70.0,0.36237712325536675
31,2,30.0,0.3365199540700132
31,2,2.0,0.1050236088861296
31,3,26.0,0.5242079971555186
31,3,70.0,0.3458052576374759
31,3,30.0,0.3199480884521224
31,3,2.0,0.12159547450402047
32,0,26.0,0.03365658786163797
32,0,70.0,0.07569613627915545
32,0,30.0,0.1612955329657026
32,0,2.0,0.1904066828422408
32,1,26.0,0.0008540896205606607
32,1,70.0,0.042893638038078136
32,1,30.0,0.12849303472462528
32,1,2.0,0.2232091810833181
32,2,26.0,0.007156998491922542
32,2,70.0,0.03488254992559493
32,2,30.0,0.12048194661214208
32,2,2.0,0.2312202691958013
32,3,26.0,0.03365658786163797
32,3,70.0,0.07569613627915545
32,3,30.0,0.1612955329657026
32,3,2.0,0.1904066828422408
33,0,24.0,0.10609515777391909
33,0,60.0,0.1828731189052365
33,0,16.0,0.059890287233219916
33,0,43.0,0.006812404484192153
33,1,24.0,0.033677264967572756
33,1,60.0,0.2552910117115828
33,1,16.0,0.012527605573126419
33,1,43.0,0.06560548832215418
33,2,24.0,0.05713255533534754
33,2,60.0,0.23183572134380803
33,2,16.0,0.010927684794648368
33,2,43.0,0.042150197954379395
33,3,24.0,0.10609515777391909
33,3,60.0,0.1828731189052365
33,3,16.0,0.059890287233219916
33,3,43.0,0.006812404484192153
34,0,24.0,0.1606141400570698
34,0,60.0,0.1596859831547003
34,0,16.0,0.24056176753334146
34,0,43.0,0.28714969265350454
34,1,24.0,0.17627521763501847
34,1,60.0,0.17534706073264897
34,1,16.0,0.2249006899553928
34,1,43.0,0.3028107702314532
34,2,24.0,0.16515984854642363
34,2,60.0,0.1642316916440541
34,2,16.0,0.23601605904398767
34,2,43.0,0.2916954011428583
34,3,24.0,0.16236069835921701
34,3,60.0,0.16143254145684752
34,3,16.0,0.23881520923119426
34,3,43.0,0.28889625095565175
35,0,24.0,0.10532240940605817
35,0,60.0,0.15794698282470526
35,0,16.0,0.05849047506580593
35,0,43.0,0.14739980408926265
35,1,24.0,0.37755026103569084
35,1,60.0,0.11428086880492738
35,1,16.0,0.3307183266954386
35,1,43.0,0.12482804754037001
35,2,24.0,0.2409963040447555
35,2,60.0,0.022273088186007935
35,2,16.0,0.19416436970450326
35,2,43.0,0.011725909450565314
35,3,24.0,0.16785278140643425
35,3,60.0,0.09541661082432917
35,3,16.0,0.12102084706618202
35,3,43.0,0.08486943208888656
36,0,76.0,0.20420742545656867
36,0,28.0,0.056076849988659805
36,0,40.0,0.11971294073006598
36,0,36.0,0.15890781375801388
36,1,76.0,0.1295498160438435
36,1,28.0,0.389834091489072
36,1,40.0,0.2140443007703462
36,1,36.0,0.17484942774239828
36,2,76.0,0.06496433848091772
36,2,28.0,0.32524861392614624
36,2,40.0,0.14945882320742043
36,2,36.0,0.11026395017947252
36,3,76.0,0.04446264155214228
36,3,28.0,0.3047469169973708
36,3,40.0,0.12895712627864497
36,3,36.0,0.08976225325069706
37,0,76.0,0.11530424176114212
37,0,28.0,0.2778612099637071
37,0,40.0,0.24528311633825958
37,0,36.0,0.6157540774666175
37,1,76.0,0.10635796128275044
37,1,28.0,0.26891492948531537
37,1,40.0,0.2363368358598679
37,1,36.0,0.6068077969882257
37,2,76.0,0.10729355384535758
37,2,28.0,0.26985052204792254
37,2,40.0,0.23727242842247503
37,2,36.0,0.607743389550833
37,3,76.0,0.10619343604475923
37,3,28.0,0.2687504042473242
37,3,40.0,0.23617231062187669
37,3,36.0,0.6066432717502346
38,0,76.0,0.004128355846490989
38,0,28.0,0.07436849559343751
38,0,40.0,0.13565508650554592
38,0,36.0,0.0596938336648197
38,1,76.0,0.04911598802721798
38,1,28.0,0.1193561277741645
38,1,40.0,0.1806427186862729
38,1,36.0,0.10468146584554669
38,2,76.0,0.02353106834610058
38,2,28.0,0.0937712080930471
38,2,40.0,0.1550577990051555
38,2,36.0,0.0790965461644293
38,3,76.0,0.002378734037107727
38,3,28.0,0.07261887378405425
38,3,40.0,0.13390546469616266
38,3,36.0,0.05794421185543644
39,0,35.0,0.3839182468084747
39,0,29.0,0.04052421756230101
39,0,11.0,0.02462977160581034
39,0,66.0,0.4652492143179569
39,1,35.0,0.4460068939896344
39,1,29.0,0.10261286474346071
39,1,11.0,0.08671841878697004
39,1,66.0,0.5273378614991167
39,2,35.0,0.4211876226176789
39,2,29.0,0.07779359337150521
39,2,11.0,0.06189914741501454
39,2,66.0,0.5025185901271612
39,3,35.0,0.3986819405417593
39,3,29.0,0.055287911295585634
39,3,11.0,0.03939346533909496
39,3,66.0,0.4800129080512415
40,0,35.0,0.1379429951938086
40,0,29.0,0.4248097973249313
40,0,11.0,0.16203937726248147
40,0,66.0,0.12701934147193777
40,1,35.0,0.041802842757242
40,1,29.0,0.5209499497614979
40,1,11.0,0.25817952969904806
40,1,66.0,0.22315949390850437
40,2,35.0,0.19031424827529286
40,2,29.0,0.372438544243447
40,2,11.0,0.1096681241809972
40,2,66.0,0.07464808839045349
40,3,35.0,0.10817762910969153
40,3,29.0,0.45457516340904836
40,3,11.0,0.19180474334659853
40,3,66.0,0.15678470755605484
41,0,35.0,0.2534807487935228
41,0,29.0,0.05460611168364937
41,0,11.0,0.09665148784277983
41,0,66.0,0.22698826801294894
41,1,35.0,0.19252566131497015
41,1,29.0,0.006348975794903275
41,1,11.0,0.1576065753213325
41,1,66.0,0.2879433554915016
41,2,35.0,0.2384038971090745
41,2,29.0,0.039529259999201094
41,2,11.0,0.1117283395272281
41,2,66.0,0.24206511969739722
41,3,35.0,0.24859915579800285
41,3,29.0,0.04972451868812941
41,3,11.0,0.10153308083829979
41,3,66.0,0.2318698610084689
42,0,79.0,0.2624752179281904
42,0,48.0,0.20977849276607793
42,0,4.0,0.010575652959675726
42,0,18.0,0.06002933725026023
42,1,79.0,0.2745916196295222
42,1,48.0,0.2218948944674098
42,1,4.0,0.022692054661007578
42,1,18.0,0.04791293554892838
42,2,79.0,0.2751513078159702
42,2,48.0,0.22245458265385779
42,2,4.0,0.023251742847455577
42,2,18.0,0.04735324736248038
42,3,79.0,0.25628607145372234
42,3,48.0,0.2035893462916099
42,3,4.0,0.004386506485207713
42,3,18.0,0.06621848372472824
43,0,79.0,0.11815922991601158
43,0,48.0,0.027210389750761996
43,0,4.0,0.33398981361843194
43,0,18.0,0.04396283599501154
43,1,79.0,0.27157280559075375
43,1,48.0,0.18062396542550416
43,1,4.0,0.48740338929317406
43,1,18.0,0.1973764116697537
43,2,79.0,0.20228743067742785
43,2,48.0,0.11133859051217829
43,2,4.0,0.4181180143798482
43,2,18.0,0.12809103675642783
43,3,79.0,0.11815922991601158
43,3,48.0,0.027210389750761996
43,3,4.0,0.33398981361843194
43,3,18.0,0.04396283599501154
44,0,79.0,0.4136386702779216
44,0,48.0,0.2269842197857552
44,0,4.0,0.2198097964404201
44,0,18.0,0.2100289830503796
44,1,79.0,0.43316313012739616
44,1,48.0,0.24650867963522974
44,1,4.0,0.23933425628989463
44,1,18.0,0.19050452320090505
44,2,79.0,0.41363867027792167
44,2,48.0,0.22698421978575523
44,2,4.0,0.2198097964404201
44,2,18.0,0.21002898305037956
44,3,79.0,0.408653040855564
44,3,48.0,0.22199859036339753
44,3,4.0,0.2148241670180624
44,3,18.0,0.21501461247273726
45,0,75.0,0.11145656666373503
45,0,23.0,0.30893587797175825
45,0,31.0,0.1984038082544931
45,0,54.0,0.05260651789610232
45,1,75.0,0.09867874834574199
45,1,23.0,0.2961580596537652
45,1,31.0,0.18562598993650006
45,1,54.0,0.03982869957810928
45,2,75.0,0.11053318299445754
45,2,23.0,0.30801249430248073
45,2,31.0,0.1974804245852156
45,2,54.0,0.05168313422682483
45,3,75.0,0.11172525668657791
45,3,23.0,0.3092045679946011
45,3,31.0,0.198672498277336
45,3,54.0,0.052875207918945205
46,0,75.0,0.10547839219511489
46,0,23.0,0.21312685372973306
46,0,31.0,0.2328728467507249
46,0,54.0,0.29828300775176697
46,1,75.0,0.17409407237272115
46,1,23.0,0.14451117355212678
46,1,31.0,0.16425716657311862
46,1,54.0,0.2296673275741607
46,2,75.0,0.10875750016942803
46,2,23.0,0.2098477457554199
46,2,31.0,0.22959373877641173
46,2,54.0,0.29500389977745384
46,3,75.0,0.09898927488729803
46,3,23.0,0.2196159710375499
46,3,31.0,0.23936196405854174
46,3,54.0,0.3047721250595838
47,0,75.0,0.08503619801951484
47,0,23.0,0.2350703887463061
47,0,31.0,0.15788731359389294
47,0,54.0,0.2168299502104249
47,1,75.0,0.03323477052219762
47,1,23.0,0.18326896124898887
47,1,31.0,0.10608588609657571
47,1,54.0,0.26863137770774215
47,2,75.0,0.06283093225547007
47,2,23.0,0.2128651229822613
47,2,31.0,0.13568204782984816
47,2,54.0,0.2390352159744697
47,3,75.0,0.10010515937296013
47,3,23.0,0.2501393500997514
47,3,31.0,0.17295627494733823
47,3,54.0,0.2017609888569796
48,0,52.0,0.0648222591817467
48,0,55.0,0.19192943832127976
48,0,37.0,0.2464226060575658
48,0,61.0,0.43099731894814985
48,1,52.0,0.012252229296546763
48,1,55.0,0.13935940843607983
48,1,37.0,0.19385257617236587
48,1,61.0,0.37842728906294987
48,2,52.0,0.02812858342395863
48,2,55.0,0.1552357625634917
48,2,37.0,0.20972893029977774
48,2,61.0,0.39430364319036176
48,3,52.0,0.056024257984905707
48,3,55.0,0.18313143712443877
48,3,37.0,0.23762460486072481
48,3,61.0,0.4221993177513088
49,0,52.0,0.52681498129333
49,0,55.0,0.12804501907925103
49,0,37.0,0.20175771275893353
49,0,61.0,0.2854773879214785
49,1,52.0,0.5931632345167344
49,1,55.0,0.06169676585584677
49,1,37.0,0.2681059659823378
49,1,61.0,0.2191291346980742
49,2,52.0,0.5008910191520112
49,2,55.0,0.15396898122056996
49,2,37.0,0.1758337506176146
49,2,61.0,0.3114013500627974
49,3,52.0,0.5130765312271902
49,3,55.0,0.14178346914539097
49,3,37.0,0.18801926269279362
49,3,61.0,0.2992158379876184
50,0,52.0,0.1068497045100819
50,0,55.0,0.07027684014459279
50,0,37.0,0.2535846126278533
50,0,61.0,0.5117803597997084
50,1,52.0,0.033594076589101615
50,1,55.0,0.14353246806557307
50,1,37.0,0.18032898470687303
50,1,61.0,0.4385247318787281
50,2,52.0,0.10069144807837573
50,2,55.0,0.07643509657629896
50,2,37.0,0.24742635619614714
50,2,61.0,0.5056221033680022
50,3,52.0,0.11857897608357386
50,3,55.0,0.05854756857110083
50,3,37.0,0.2653138842013453
50,3,61.0,0.5235096313732004
51,0,1.0,0.1874435741402364
51,0,72.0,0.15608428841454802
51,0,82.0,0.22223875356809827
51,0,68.0,0.12468881111682932
51,1,1.0,0.06256991986123732
51,1,72.0,0.09392920558692569
51,1,82.0,0.027774740433375442
